NumNodes,GroupSize,AvgDeg,NumSeeds,InfRate,NumInfected
1000000, 50, 26, 1, 300, 87
1000000, 50, 26, 1, 300, 80
1000000, 50, 26, 1, 300, 31
1000000, 50, 26, 1, 300, 50
1000000, 50, 26, 1, 300, 33
1000000, 50, 26, 1, 300, 40
1000000, 50, 26, 1, 300, 52
1000000, 50, 26, 1, 300, 87
1000000, 50, 26, 1, 300, 44
1000000, 50, 26, 1, 300, 32
1000000, 50, 26, 1, 300, 47
1000000, 50, 26, 1, 300, 44
1000000, 50, 26, 1, 400, 63
1000000, 50, 26, 1, 400, 367
1000000, 50, 26, 1, 400, 386
1000000, 50, 26, 1, 400, 1243
1000000, 50, 26, 1, 400, 36
1000000, 50, 26, 1, 400, 30
1000000, 50, 26, 1, 400, 94
1000000, 50, 26, 1, 400, 2748
1000000, 50, 26, 1, 400, 403
1000000, 50, 26, 1, 400, 16439
1000000, 50, 26, 1, 400, 18426
1000000, 50, 26, 1, 400, 69
1000000, 50, 26, 1, 400, 85
1000000, 50, 26, 1, 400, 649
1000000, 50, 26, 1, 400, 4348
1000000, 50, 26, 1, 400, 41
1000000, 50, 26, 1, 400, 67
1000000, 50, 26, 1, 400, 135
1000000, 50, 26, 1, 400, 65
1000000, 50, 26, 1, 400, 63
1000000, 50, 26, 1, 400, 34
1000000, 50, 26, 1, 400, 33
1000000, 50, 26, 1, 400, 87
1000000, 50, 26, 1, 400, 47
1000000, 50, 26, 1, 400, 7413
1000000, 50, 26, 1, 400, 2442
1000000, 50, 26, 1, 400, 121
1000000, 50, 26, 1, 400, 16550
1000000, 50, 26, 1, 400, 153
1000000, 50, 26, 1, 400, 4629
1000000, 50, 26, 1, 500, 401623
1000000, 50, 26, 1, 500, 400962
1000000, 50, 26, 1, 500, 394686
1000000, 50, 26, 1, 500, 399362
1000000, 50, 26, 1, 500, 392118
1000000, 50, 26, 1, 500, 401015
1000000, 50, 26, 1, 500, 400686
1000000, 50, 26, 1, 500, 400622
1000000, 50, 26, 1, 500, 400037
1000000, 50, 26, 1, 500, 396399
1000000, 50, 26, 1, 500, 401210
1000000, 50, 26, 1, 500, 397500
1000000, 50, 26, 1, 500, 403379
1000000, 50, 26, 1, 500, 402699
1000000, 50, 26, 1, 500, 399266
1000000, 50, 26, 1, 500, 401368
1000000, 50, 26, 1, 500, 401788
1000000, 50, 26, 1, 500, 399129
1000000, 50, 26, 1, 500, 399833
1000000, 50, 26, 1, 500, 400217
1000000, 50, 26, 1, 500, 400213
1000000, 50, 26, 1, 500, 399139
1000000, 50, 26, 1, 500, 44
1000000, 50, 26, 1, 500, 399950
1000000, 50, 26, 1, 500, 402439
1000000, 50, 26, 1, 500, 400084
1000000, 50, 26, 1, 500, 398995
1000000, 50, 26, 1, 500, 400523
1000000, 50, 26, 1, 500, 398170
1000000, 50, 26, 1, 500, 395827
