NumNodes,GroupSize,AvgDeg,NumSeeds,InfRate,NumInfected
1000000, 50, 26, 1, 300, 39
1000000, 50, 26, 1, 400, 44
1000000, 50, 26, 1, 400, 49
1000000, 50, 26, 1, 400, 33
1000000, 50, 26, 1, 400, 32
1000000, 50, 26, 1, 400, 88
1000000, 50, 26, 1, 400, 82
1000000, 50, 26, 1, 400, 31
1000000, 50, 26, 1, 400, 50
1000000, 50, 26, 1, 400, 44
1000000, 50, 26, 1, 400, 38
1000000, 50, 26, 1, 400, 32
1000000, 50, 26, 1, 400, 63
1000000, 50, 26, 1, 400, 63
1000000, 50, 26, 1, 400, 40
1000000, 50, 26, 1, 400, 33
1000000, 50, 26, 1, 400, 35
1000000, 50, 26, 1, 400, 64
1000000, 50, 26, 1, 400, 31
1000000, 50, 26, 1, 400, 42
1000000, 50, 26, 1, 400, 55
1000000, 50, 26, 1, 400, 39
1000000, 50, 26, 1, 400, 36
1000000, 50, 26, 1, 400, 56
1000000, 50, 26, 1, 400, 36
1000000, 50, 26, 1, 400, 32
1000000, 50, 26, 1, 400, 49
1000000, 50, 26, 1, 400, 57
1000000, 50, 26, 1, 400, 31
1000000, 50, 26, 1, 400, 58
1000000, 50, 26, 1, 400, 33
1000000, 50, 26, 1, 500, 36
1000000, 50, 26, 1, 500, 416
1000000, 50, 26, 1, 500, 60
1000000, 50, 26, 1, 500, 39
1000000, 50, 26, 1, 500, 73
1000000, 50, 26, 1, 500, 83
1000000, 50, 26, 1, 500, 30
1000000, 50, 26, 1, 500, 64
1000000, 50, 26, 1, 500, 119
1000000, 50, 26, 1, 500, 35
1000000, 50, 26, 1, 500, 84
1000000, 50, 26, 1, 500, 34
1000000, 50, 26, 1, 500, 30
1000000, 50, 26, 1, 500, 34
1000000, 50, 26, 1, 500, 47
1000000, 50, 26, 1, 500, 103
1000000, 50, 26, 1, 500, 41
1000000, 50, 26, 1, 500, 145
1000000, 50, 26, 1, 500, 236
1000000, 50, 26, 1, 500, 33
1000000, 50, 26, 1, 500, 34
1000000, 50, 26, 1, 500, 46
1000000, 50, 26, 1, 500, 256
1000000, 50, 26, 1, 500, 84
1000000, 50, 26, 1, 500, 108
1000000, 50, 26, 1, 500, 46
1000000, 50, 26, 1, 500, 52
1000000, 50, 26, 1, 500, 34
1000000, 50, 26, 1, 500, 33
1000000, 50, 26, 1, 500, 35
1000000, 50, 26, 1, 600, 222447
1000000, 50, 26, 1, 600, 36
1000000, 50, 26, 1, 600, 207734
1000000, 50, 26, 1, 600, 209212
1000000, 50, 26, 1, 600, 203699
1000000, 50, 26, 1, 600, 35
1000000, 50, 26, 1, 600, 212359
1000000, 50, 26, 1, 600, 215823
1000000, 50, 26, 1, 600, 201991
1000000, 50, 26, 1, 600, 151
1000000, 50, 26, 1, 600, 411
1000000, 50, 26, 1, 600, 38
1000000, 50, 26, 1, 600, 32
1000000, 50, 26, 1, 600, 127
1000000, 50, 26, 1, 600, 47
1000000, 50, 26, 1, 600, 204828
1000000, 50, 26, 1, 600, 34
1000000, 50, 26, 1, 600, 445
1000000, 50, 26, 1, 600, 71
1000000, 50, 26, 1, 600, 194238
1000000, 50, 26, 1, 600, 409
1000000, 50, 26, 1, 600, 36
1000000, 50, 26, 1, 600, 203951
1000000, 50, 26, 1, 600, 210624
1000000, 50, 26, 1, 600, 196081
1000000, 50, 26, 1, 600, 85
1000000, 50, 26, 1, 600, 209590
1000000, 50, 26, 1, 600, 344
1000000, 50, 26, 1, 600, 41
1000000, 50, 26, 1, 600, 76
1000000, 50, 26, 1, 700, 520254
1000000, 50, 26, 1, 700, 517891
1000000, 50, 26, 1, 700, 516133
1000000, 50, 26, 1, 700, 521838
1000000, 50, 26, 1, 700, 511361
1000000, 50, 26, 1, 700, 515880
1000000, 50, 26, 1, 700, 514947
1000000, 50, 26, 1, 700, 521760
1000000, 50, 26, 1, 700, 517739
1000000, 50, 26, 1, 700, 513909
1000000, 50, 26, 1, 700, 508663
1000000, 50, 26, 1, 700, 515531
1000000, 50, 26, 1, 700, 509697
1000000, 50, 26, 1, 700, 517770
1000000, 50, 26, 1, 700, 514361
1000000, 50, 26, 1, 700, 518585
1000000, 50, 26, 1, 700, 511328
1000000, 50, 26, 1, 700, 517927
1000000, 50, 26, 1, 700, 512547
1000000, 50, 26, 1, 700, 517489
1000000, 50, 26, 1, 700, 520209
1000000, 50, 26, 1, 700, 522302
1000000, 50, 26, 1, 700, 515384
1000000, 50, 26, 1, 700, 511710
1000000, 50, 26, 1, 700, 513708
1000000, 50, 26, 1, 700, 518620
1000000, 50, 26, 1, 700, 521214
1000000, 50, 26, 1, 700, 38
1000000, 50, 26, 1, 700, 33
1000000, 50, 26, 1, 700, 522881
1000000, 50, 26, 1, 800, 685238
1000000, 50, 26, 1, 800, 47
1000000, 50, 26, 1, 800, 684472
1000000, 50, 26, 1, 800, 41
1000000, 50, 26, 1, 800, 40
1000000, 50, 26, 1, 800, 687482
1000000, 50, 26, 1, 800, 686085
1000000, 50, 26, 1, 800, 688003
1000000, 50, 26, 1, 800, 682320
1000000, 50, 26, 1, 800, 689263
1000000, 50, 26, 1, 800, 690533
1000000, 50, 26, 1, 800, 686719
1000000, 50, 26, 1, 800, 687712
1000000, 50, 26, 1, 800, 39
1000000, 50, 26, 1, 800, 686611
1000000, 50, 26, 1, 800, 689178
1000000, 50, 26, 1, 800, 686573
1000000, 50, 26, 1, 800, 685420
1000000, 50, 26, 1, 800, 683161
1000000, 50, 26, 1, 800, 683512
1000000, 50, 26, 1, 800, 682247
1000000, 50, 26, 1, 800, 684720
1000000, 50, 26, 1, 800, 685224
1000000, 50, 26, 1, 800, 684937
1000000, 50, 26, 1, 800, 685673
1000000, 50, 26, 1, 800, 686560
1000000, 50, 26, 1, 800, 685574
1000000, 50, 26, 1, 800, 682910
1000000, 50, 26, 1, 800, 686231
1000000, 50, 26, 1, 800, 689022
1000000, 50, 26, 1, 900, 784085
1000000, 50, 26, 1, 900, 787543
1000000, 50, 26, 1, 900, 783751
1000000, 50, 26, 1, 900, 784202
1000000, 50, 26, 1, 900, 786784
1000000, 50, 26, 1, 900, 786755
1000000, 50, 26, 1, 900, 785608
1000000, 50, 26, 1, 900, 784988
1000000, 50, 26, 1, 900, 783405
1000000, 50, 26, 1, 900, 784950
1000000, 50, 26, 1, 900, 782405
1000000, 50, 26, 1, 900, 787292
1000000, 50, 26, 1, 900, 785269
1000000, 50, 26, 1, 900, 786776
