NumNodes,GroupSize,AvgDeg,NumSeed,InfRate,NumInfected
1000000, 30, 20, 3, 0, 3
1000000, 30, 20, 3, 0, 3
1000000, 30, 20, 3, 0, 3
1000000, 30, 20, 3, 0, 3
1000000, 30, 20, 3, 0, 3
1000000, 30, 20, 3, 0, 3
1000000, 30, 20, 3, 0, 3
1000000, 30, 20, 3, 0, 3
1000000, 30, 20, 3, 0, 3
1000000, 30, 20, 3, 0, 3
1000000, 30, 20, 3, 0, 3
1000000, 30, 20, 3, 0, 3
1000000, 30, 20, 3, 0, 3
1000000, 30, 20, 3, 0, 3
1000000, 30, 20, 3, 0, 3
1000000, 30, 20, 3, 0, 3
1000000, 30, 20, 3, 0, 3
1000000, 30, 20, 3, 0, 3
1000000, 30, 20, 3, 0, 3
1000000, 30, 20, 3, 0, 3
1000000, 30, 20, 3, 0, 3
1000000, 30, 20, 3, 0, 3
1000000, 30, 20, 3, 0, 3
1000000, 30, 20, 3, 0, 3
1000000, 30, 20, 3, 0, 3
1000000, 30, 20, 3, 0, 3
1000000, 30, 20, 3, 0, 3
1000000, 30, 20, 3, 0, 3
1000000, 30, 20, 3, 0, 3
1000000, 30, 20, 3, 0, 3
1000000, 30, 20, 3, 100, 3
1000000, 30, 20, 3, 100, 3
1000000, 30, 20, 3, 100, 4
1000000, 30, 20, 3, 100, 3
1000000, 30, 20, 3, 100, 4
1000000, 30, 20, 3, 100, 5
1000000, 30, 20, 3, 100, 4
1000000, 30, 20, 3, 100, 4
1000000, 30, 20, 3, 100, 4
1000000, 30, 20, 3, 100, 4
1000000, 30, 20, 3, 100, 3
1000000, 30, 20, 3, 100, 4
1000000, 30, 20, 3, 100, 7
1000000, 30, 20, 3, 100, 5
1000000, 30, 20, 3, 100, 4
1000000, 30, 20, 3, 100, 3
1000000, 30, 20, 3, 100, 3
1000000, 30, 20, 3, 100, 3
1000000, 30, 20, 3, 100, 5
1000000, 30, 20, 3, 100, 3
1000000, 30, 20, 3, 100, 4
1000000, 30, 20, 3, 100, 3
1000000, 30, 20, 3, 100, 3
1000000, 30, 20, 3, 100, 5
1000000, 30, 20, 3, 100, 4
1000000, 30, 20, 3, 100, 5
1000000, 30, 20, 3, 100, 4
1000000, 30, 20, 3, 100, 6
1000000, 30, 20, 3, 100, 5
1000000, 30, 20, 3, 100, 5
1000000, 30, 20, 3, 200, 12
1000000, 30, 20, 3, 200, 5
1000000, 30, 20, 3, 200, 3
1000000, 30, 20, 3, 200, 3
1000000, 30, 20, 3, 200, 9
1000000, 30, 20, 3, 200, 5
1000000, 30, 20, 3, 200, 3
1000000, 30, 20, 3, 200, 4
1000000, 30, 20, 3, 200, 4
1000000, 30, 20, 3, 200, 7
1000000, 30, 20, 3, 200, 6
1000000, 30, 20, 3, 200, 3
1000000, 30, 20, 3, 200, 7
1000000, 30, 20, 3, 200, 4
1000000, 30, 20, 3, 200, 12
1000000, 30, 20, 3, 200, 9
1000000, 30, 20, 3, 200, 5
1000000, 30, 20, 3, 200, 6
1000000, 30, 20, 3, 200, 8
1000000, 30, 20, 3, 200, 3
1000000, 30, 20, 3, 200, 4
1000000, 30, 20, 3, 200, 5
1000000, 30, 20, 3, 200, 4
1000000, 30, 20, 3, 200, 4
1000000, 30, 20, 3, 200, 6
1000000, 30, 20, 3, 200, 4
1000000, 30, 20, 3, 200, 5
1000000, 30, 20, 3, 200, 3
1000000, 30, 20, 3, 200, 3
1000000, 30, 20, 3, 200, 4
1000000, 30, 20, 3, 300, 6
1000000, 30, 20, 3, 300, 17
1000000, 30, 20, 3, 300, 10
1000000, 30, 20, 3, 300, 7
1000000, 30, 20, 3, 300, 5
1000000, 30, 20, 3, 300, 8
1000000, 30, 20, 3, 300, 10
1000000, 30, 20, 3, 300, 10
1000000, 30, 20, 3, 300, 5
1000000, 30, 20, 3, 300, 6
1000000, 30, 20, 3, 300, 3
1000000, 30, 20, 3, 300, 3
1000000, 30, 20, 3, 300, 3
1000000, 30, 20, 3, 300, 8
1000000, 30, 20, 3, 300, 5
1000000, 30, 20, 3, 300, 4
1000000, 30, 20, 3, 300, 9
1000000, 30, 20, 3, 300, 4
1000000, 30, 20, 3, 300, 6
1000000, 30, 20, 3, 300, 4
1000000, 30, 20, 3, 300, 6
1000000, 30, 20, 3, 300, 5
1000000, 30, 20, 3, 300, 5
1000000, 30, 20, 3, 300, 6
1000000, 30, 20, 3, 300, 3
1000000, 30, 20, 3, 300, 17
1000000, 30, 20, 3, 300, 21
1000000, 30, 20, 3, 300, 6
1000000, 30, 20, 3, 300, 7
1000000, 30, 20, 3, 300, 9
1000000, 30, 20, 3, 400, 18
1000000, 30, 20, 3, 400, 4
1000000, 30, 20, 3, 400, 6
1000000, 30, 20, 3, 400, 17
1000000, 30, 20, 3, 400, 3
1000000, 30, 20, 3, 400, 9
1000000, 30, 20, 3, 400, 4
1000000, 30, 20, 3, 400, 4
1000000, 30, 20, 3, 400, 7
1000000, 30, 20, 3, 400, 7
1000000, 30, 20, 3, 400, 8
1000000, 30, 20, 3, 400, 5
1000000, 30, 20, 3, 400, 10
1000000, 30, 20, 3, 400, 3
1000000, 30, 20, 3, 400, 16
1000000, 30, 20, 3, 400, 10
1000000, 30, 20, 3, 400, 38
1000000, 30, 20, 3, 400, 4
1000000, 30, 20, 3, 400, 5
1000000, 30, 20, 3, 400, 13
1000000, 30, 20, 3, 400, 39
1000000, 30, 20, 3, 400, 4
1000000, 30, 20, 3, 400, 5
1000000, 30, 20, 3, 400, 9
1000000, 30, 20, 3, 400, 4
1000000, 30, 20, 3, 400, 16
1000000, 30, 20, 3, 400, 4
1000000, 30, 20, 3, 400, 4
1000000, 30, 20, 3, 400, 10
1000000, 30, 20, 3, 400, 38
1000000, 30, 20, 3, 500, 81
1000000, 30, 20, 3, 500, 53
1000000, 30, 20, 3, 500, 18
1000000, 30, 20, 3, 500, 6
1000000, 30, 20, 3, 500, 4
1000000, 30, 20, 3, 500, 7
1000000, 30, 20, 3, 500, 233
1000000, 30, 20, 3, 500, 25
1000000, 30, 20, 3, 500, 7
1000000, 30, 20, 3, 500, 408
1000000, 30, 20, 3, 500, 168
1000000, 30, 20, 3, 500, 12
1000000, 30, 20, 3, 500, 43
1000000, 30, 20, 3, 500, 13
1000000, 30, 20, 3, 500, 52
1000000, 30, 20, 3, 500, 23
1000000, 30, 20, 3, 500, 29
1000000, 30, 20, 3, 500, 9
1000000, 30, 20, 3, 500, 57
1000000, 30, 20, 3, 500, 221
1000000, 30, 20, 3, 500, 196
1000000, 30, 20, 3, 500, 5
1000000, 30, 20, 3, 500, 18
