NumNodes,GroupSize,AvgDeg,InfRate,NumInfected
1000000, 10, 5, 0, 1
1000000, 10, 5, 0, 1
1000000, 10, 5, 0, 1
1000000, 10, 5, 0, 1
1000000, 10, 5, 0, 1
1000000, 10, 5, 0, 1
1000000, 10, 5, 0, 1
1000000, 10, 5, 0, 1
1000000, 10, 5, 0, 1
1000000, 10, 5, 0, 1
1000000, 10, 5, 100, 5
1000000, 10, 5, 100, 5
1000000, 10, 5, 100, 6
1000000, 10, 5, 100, 6
1000000, 10, 5, 100, 6
1000000, 10, 5, 100, 7
1000000, 10, 5, 100, 6
1000000, 10, 5, 100, 6
1000000, 10, 5, 100, 7
1000000, 10, 5, 100, 6
1000000, 10, 5, 200, 8
1000000, 10, 5, 200, 9
1000000, 10, 5, 200, 9
1000000, 10, 5, 200, 8
1000000, 10, 5, 200, 9
1000000, 10, 5, 200, 8
1000000, 10, 5, 200, 8
1000000, 10, 5, 200, 7
1000000, 10, 5, 200, 8
1000000, 10, 5, 200, 9
1000000, 10, 5, 300, 11
1000000, 10, 5, 300, 10
1000000, 10, 5, 300, 12
1000000, 10, 5, 300, 12
1000000, 10, 5, 300, 11
1000000, 10, 5, 300, 12
1000000, 10, 5, 300, 10
1000000, 10, 5, 300, 11
1000000, 10, 5, 300, 12
1000000, 10, 5, 300, 11
1000000, 10, 5, 400, 13
1000000, 10, 5, 400, 13
1000000, 10, 5, 400, 12
1000000, 10, 5, 400, 12
1000000, 10, 5, 400, 13
1000000, 10, 5, 400, 13
1000000, 10, 5, 400, 13
1000000, 10, 5, 400, 13
1000000, 10, 5, 400, 13
1000000, 10, 5, 400, 15
1000000, 10, 5, 500, 20
1000000, 10, 5, 500, 20
1000000, 10, 5, 500, 18
1000000, 10, 5, 500, 18
1000000, 10, 5, 500, 24
1000000, 10, 5, 500, 19
1000000, 10, 5, 500, 18
1000000, 10, 5, 500, 16
1000000, 10, 5, 500, 19
1000000, 10, 5, 500, 19
1000000, 10, 5, 600, 25
1000000, 10, 5, 600, 29
1000000, 10, 5, 600, 20
1000000, 10, 5, 600, 25
1000000, 10, 5, 600, 23
1000000, 10, 5, 600, 24
1000000, 10, 5, 600, 29
1000000, 10, 5, 600, 25
1000000, 10, 5, 600, 35
1000000, 10, 5, 600, 26
1000000, 10, 5, 700, 27
1000000, 10, 5, 700, 33
1000000, 10, 5, 700, 32
1000000, 10, 5, 700, 26
1000000, 10, 5, 700, 32
1000000, 10, 5, 700, 25
1000000, 10, 5, 700, 36
1000000, 10, 5, 700, 33
1000000, 10, 5, 700, 31
1000000, 10, 5, 700, 32
1000000, 10, 5, 800, 53
1000000, 10, 5, 800, 39
1000000, 10, 5, 800, 42
1000000, 10, 5, 800, 57
1000000, 10, 5, 800, 38
1000000, 10, 5, 800, 37
1000000, 10, 5, 800, 44
1000000, 10, 5, 800, 39
1000000, 10, 5, 800, 65
1000000, 10, 5, 800, 53
1000000, 10, 5, 900, 46
1000000, 10, 5, 900, 60
1000000, 10, 5, 900, 57
1000000, 10, 5, 900, 48
1000000, 10, 5, 900, 59
1000000, 10, 5, 900, 49
1000000, 10, 5, 900, 67
1000000, 10, 5, 900, 49
1000000, 10, 5, 900, 61
1000000, 10, 5, 900, 61
1000000, 10, 5, 1000, 80
1000000, 10, 5, 1000, 92
1000000, 10, 5, 1000, 99
1000000, 10, 5, 1000, 68
1000000, 10, 5, 1000, 74
1000000, 10, 5, 1000, 95
1000000, 10, 5, 1000, 90
1000000, 10, 5, 1000, 72
1000000, 10, 5, 1000, 89
1000000, 10, 5, 1000, 74
1000000, 10, 5, 1100, 126
1000000, 10, 5, 1100, 149
1000000, 10, 5, 1100, 141
1000000, 10, 5, 1100, 101
1000000, 10, 5, 1100, 98
1000000, 10, 5, 1100, 125
1000000, 10, 5, 1100, 101
1000000, 10, 5, 1100, 89
1000000, 10, 5, 1100, 114
1000000, 10, 5, 1100, 122
1000000, 10, 5, 1200, 309
1000000, 10, 5, 1200, 221
1000000, 10, 5, 1200, 187
1000000, 10, 5, 1200, 183
1000000, 10, 5, 1200, 150
1000000, 10, 5, 1200, 161
1000000, 10, 5, 1200, 331
1000000, 10, 5, 1200, 203
1000000, 10, 5, 1200, 152
1000000, 10, 5, 1200, 162
1000000, 10, 5, 1300, 557
1000000, 10, 5, 1300, 636
1000000, 10, 5, 1300, 383
1000000, 10, 5, 1300, 506
1000000, 10, 5, 1300, 362
1000000, 10, 5, 1300, 488
1000000, 10, 5, 1300, 375
1000000, 10, 5, 1300, 355
1000000, 10, 5, 1300, 288
1000000, 10, 5, 1300, 245
1000000, 10, 5, 1400, 1328
1000000, 10, 5, 1400, 1050
1000000, 10, 5, 1400, 1113
1000000, 10, 5, 1400, 781
1000000, 10, 5, 1400, 1052
1000000, 10, 5, 1400, 1381
1000000, 10, 5, 1400, 730
1000000, 10, 5, 1400, 985
1000000, 10, 5, 1400, 818
1000000, 10, 5, 1400, 974
1000000, 10, 5, 1500, 11921
1000000, 10, 5, 1500, 12170
1000000, 10, 5, 1500, 19489
1000000, 10, 5, 1500, 10428
1000000, 10, 5, 1500, 4859
1000000, 10, 5, 1500, 3312
1000000, 10, 5, 1500, 6451
1000000, 10, 5, 1500, 2989
1000000, 10, 5, 1500, 3083
1000000, 10, 5, 1500, 15433
1000000, 10, 5, 1600, 83953
1000000, 10, 5, 1600, 87013
1000000, 10, 5, 1600, 84823
1000000, 10, 5, 1600, 89765
1000000, 10, 5, 1600, 83049
1000000, 10, 5, 1600, 84076
1000000, 10, 5, 1600, 85636
1000000, 10, 5, 1600, 99216
1000000, 10, 5, 1600, 76351
1000000, 10, 5, 1600, 85743
1000000, 10, 5, 1700, 153361
1000000, 10, 5, 1700, 151591
1000000, 10, 5, 1700, 156702
1000000, 10, 5, 1700, 157861
1000000, 10, 5, 1700, 155594
1000000, 10, 5, 1700, 157700
1000000, 10, 5, 1700, 154603
1000000, 10, 5, 1700, 158793
1000000, 10, 5, 1700, 157288
1000000, 10, 5, 1700, 159677
1000000, 10, 5, 1800, 217721
1000000, 10, 5, 1800, 218934
1000000, 10, 5, 1800, 210915
1000000, 10, 5, 1800, 211377
1000000, 10, 5, 1800, 217577
1000000, 10, 5, 1800, 214873
1000000, 10, 5, 1800, 216068
1000000, 10, 5, 1800, 213260
1000000, 10, 5, 1800, 214019
1000000, 10, 5, 1800, 213481
1000000, 10, 5, 1900, 266890
1000000, 10, 5, 1900, 268883
1000000, 10, 5, 1900, 268842
1000000, 10, 5, 1900, 268228
1000000, 10, 5, 1900, 265599
1000000, 10, 5, 1900, 269970
1000000, 10, 5, 1900, 267470
1000000, 10, 5, 1900, 269040
1000000, 10, 5, 1900, 266221
1000000, 10, 5, 1900, 267083
1000000, 10, 5, 2000, 314029
1000000, 10, 5, 2000, 313527
1000000, 10, 5, 2000, 314939
1000000, 10, 5, 2000, 315496
1000000, 10, 5, 2000, 312857
1000000, 10, 5, 2000, 313495
1000000, 10, 5, 2000, 313289
1000000, 10, 5, 2000, 317413
1000000, 10, 5, 2000, 311574
1000000, 10, 5, 2000, 313008
1000000, 10, 5, 2100, 357977
1000000, 10, 5, 2100, 353497
1000000, 10, 5, 2100, 355701
1000000, 10, 5, 2100, 356418
1000000, 10, 5, 2100, 356996
1000000, 10, 5, 2100, 356684
1000000, 10, 5, 2100, 355906
1000000, 10, 5, 2100, 356769
1000000, 10, 5, 2100, 356011
1000000, 10, 5, 2100, 354094
1000000, 10, 5, 2200, 391852
1000000, 10, 5, 2200, 391949
1000000, 10, 5, 2200, 391152
1000000, 10, 5, 2200, 393837
1000000, 10, 5, 2200, 393608
1000000, 10, 5, 2200, 395034
1000000, 10, 5, 2200, 393658
1000000, 10, 5, 2200, 394055
1000000, 10, 5, 2200, 392931
1000000, 10, 5, 2200, 393180
1000000, 10, 5, 2300, 426847
1000000, 10, 5, 2300, 428191
1000000, 10, 5, 2300, 427702
1000000, 10, 5, 2300, 427609
1000000, 10, 5, 2300, 427171
1000000, 10, 5, 2300, 427865
1000000, 10, 5, 2300, 427378
1000000, 10, 5, 2300, 428265
1000000, 10, 5, 2300, 428534
1000000, 10, 5, 2300, 429648
1000000, 10, 5, 2400, 458246
1000000, 10, 5, 2400, 458773
1000000, 10, 5, 2400, 457914
1000000, 10, 5, 2400, 457631
1000000, 10, 5, 2400, 457339
1000000, 10, 5, 2400, 457239
1000000, 10, 5, 2400, 459168
1000000, 10, 5, 2400, 458247
1000000, 10, 5, 2400, 457206
1000000, 10, 5, 2400, 457241
1000000, 10, 5, 2500, 484770
1000000, 10, 5, 2500, 485916
1000000, 10, 5, 2500, 485070
