,NumNodes,GroupSize,AvgDeg,NumSeeds,InfRate,NumInfected,InfectionProbability,lower-outlier-bound,max,mean,median,min,quartile-1,quartile-3,upper-outlier-bound,outlier
533,1000000,10,5,1,1000,493958,0.1,-740786.0,494254,276558.78,493649.0,1,1.0,493859.0,1234646.0,False
534,1000000,10,5,1,1000,1,0.1,-740786.0,494254,276558.78,493649.0,1,1.0,493859.0,1234646.0,False
535,1000000,10,5,1,1000,1,0.1,-740786.0,494254,276558.78,493649.0,1,1.0,493859.0,1234646.0,False
536,1000000,10,5,1,1000,493973,0.1,-740786.0,494254,276558.78,493649.0,1,1.0,493859.0,1234646.0,False
537,1000000,10,5,1,1000,1,0.1,-740786.0,494254,276558.78,493649.0,1,1.0,493859.0,1234646.0,False
538,1000000,10,5,1,1000,493618,0.1,-740786.0,494254,276558.78,493649.0,1,1.0,493859.0,1234646.0,False
539,1000000,10,5,1,1000,494121,0.1,-740786.0,494254,276558.78,493649.0,1,1.0,493859.0,1234646.0,False
540,1000000,10,5,1,1000,493680,0.1,-740786.0,494254,276558.78,493649.0,1,1.0,493859.0,1234646.0,False
541,1000000,10,5,1,1000,493680,0.1,-740786.0,494254,276558.78,493649.0,1,1.0,493859.0,1234646.0,False
542,1000000,10,5,1,1000,493835,0.1,-740786.0,494254,276558.78,493649.0,1,1.0,493859.0,1234646.0,False
543,1000000,10,5,1,1000,493562,0.1,-740786.0,494254,276558.78,493649.0,1,1.0,493859.0,1234646.0,False
544,1000000,10,5,1,1000,1,0.1,-740786.0,494254,276558.78,493649.0,1,1.0,493859.0,1234646.0,False
545,1000000,10,5,1,1000,494070,0.1,-740786.0,494254,276558.78,493649.0,1,1.0,493859.0,1234646.0,False
546,1000000,10,5,1,1000,493924,0.1,-740786.0,494254,276558.78,493649.0,1,1.0,493859.0,1234646.0,False
547,1000000,10,5,1,1000,1,0.1,-740786.0,494254,276558.78,493649.0,1,1.0,493859.0,1234646.0,False
548,1000000,10,5,1,1000,1,0.1,-740786.0,494254,276558.78,493649.0,1,1.0,493859.0,1234646.0,False
549,1000000,10,5,1,1000,493884,0.1,-740786.0,494254,276558.78,493649.0,1,1.0,493859.0,1234646.0,False
550,1000000,10,5,1,1100,1,0.11,-754227.125,503169,241355.58,1.0,1,1.0,502819.75,1257047.875,False
551,1000000,10,5,1,1100,502921,0.11,-754227.125,503169,241355.58,1.0,1,1.0,502819.75,1257047.875,False
552,1000000,10,5,1,1100,502667,0.11,-754227.125,503169,241355.58,1.0,1,1.0,502819.75,1257047.875,False
553,1000000,10,5,1,1100,1,0.11,-754227.125,503169,241355.58,1.0,1,1.0,502819.75,1257047.875,False
554,1000000,10,5,1,1100,502760,0.11,-754227.125,503169,241355.58,1.0,1,1.0,502819.75,1257047.875,False
555,1000000,10,5,1,1100,502878,0.11,-754227.125,503169,241355.58,1.0,1,1.0,502819.75,1257047.875,False
556,1000000,10,5,1,1100,502783,0.11,-754227.125,503169,241355.58,1.0,1,1.0,502819.75,1257047.875,False
557,1000000,10,5,1,1100,502610,0.11,-754227.125,503169,241355.58,1.0,1,1.0,502819.75,1257047.875,False
558,1000000,10,5,1,1100,1,0.11,-754227.125,503169,241355.58,1.0,1,1.0,502819.75,1257047.875,False
559,1000000,10,5,1,1100,1,0.11,-754227.125,503169,241355.58,1.0,1,1.0,502819.75,1257047.875,False
560,1000000,10,5,1,1100,503019,0.11,-754227.125,503169,241355.58,1.0,1,1.0,502819.75,1257047.875,False
561,1000000,10,5,1,1100,502885,0.11,-754227.125,503169,241355.58,1.0,1,1.0,502819.75,1257047.875,False
562,1000000,10,5,1,1100,502570,0.11,-754227.125,503169,241355.58,1.0,1,1.0,502819.75,1257047.875,False
563,1000000,10,5,1,1100,1,0.11,-754227.125,503169,241355.58,1.0,1,1.0,502819.75,1257047.875,False
564,1000000,10,5,1,1100,1,0.11,-754227.125,503169,241355.58,1.0,1,1.0,502819.75,1257047.875,False
565,1000000,10,5,1,1100,502832,0.11,-754227.125,503169,241355.58,1.0,1,1.0,502819.75,1257047.875,False
566,1000000,10,5,1,1100,502710,0.11,-754227.125,503169,241355.58,1.0,1,1.0,502819.75,1257047.875,False
567,1000000,10,5,1,1100,1,0.11,-754227.125,503169,241355.58,1.0,1,1.0,502819.75,1257047.875,False
568,1000000,10,5,1,1100,1,0.11,-754227.125,503169,241355.58,1.0,1,1.0,502819.75,1257047.875,False
569,1000000,10,5,1,1100,1,0.11,-754227.125,503169,241355.58,1.0,1,1.0,502819.75,1257047.875,False
570,1000000,10,5,1,1100,1,0.11,-754227.125,503169,241355.58,1.0,1,1.0,502819.75,1257047.875,False
571,1000000,10,5,1,1100,503020,0.11,-754227.125,503169,241355.58,1.0,1,1.0,502819.75,1257047.875,False
572,1000000,10,5,1,1100,502841,0.11,-754227.125,503169,241355.58,1.0,1,1.0,502819.75,1257047.875,False
573,1000000,10,5,1,1100,1,0.11,-754227.125,503169,241355.58,1.0,1,1.0,502819.75,1257047.875,False
574,1000000,10,5,1,1100,1,0.11,-754227.125,503169,241355.58,1.0,1,1.0,502819.75,1257047.875,False
575,1000000,10,5,1,1100,1,0.11,-754227.125,503169,241355.58,1.0,1,1.0,502819.75,1257047.875,False
576,1000000,10,5,1,1100,503169,0.11,-754227.125,503169,241355.58,1.0,1,1.0,502819.75,1257047.875,False
577,1000000,10,5,1,1100,1,0.11,-754227.125,503169,241355.58,1.0,1,1.0,502819.75,1257047.875,False
578,1000000,10,5,1,1100,1,0.11,-754227.125,503169,241355.58,1.0,1,1.0,502819.75,1257047.875,False
579,1000000,10,5,1,1100,1,0.11,-754227.125,503169,241355.58,1.0,1,1.0,502819.75,1257047.875,False
580,1000000,10,5,1,1100,502514,0.11,-754227.125,503169,241355.58,1.0,1,1.0,502819.75,1257047.875,False
581,1000000,10,5,1,1100,1,0.11,-754227.125,503169,241355.58,1.0,1,1.0,502819.75,1257047.875,False
582,1000000,10,5,1,1100,502566,0.11,-754227.125,503169,241355.58,1.0,1,1.0,502819.75,1257047.875,False
583,1000000,10,5,1,1100,502871,0.11,-754227.125,503169,241355.58,1.0,1,1.0,502819.75,1257047.875,False
584,1000000,10,5,1,1100,503123,0.11,-754227.125,503169,241355.58,1.0,1,1.0,502819.75,1257047.875,False
585,1000000,10,5,1,1100,1,0.11,-754227.125,503169,241355.58,1.0,1,1.0,502819.75,1257047.875,False
586,1000000,10,5,1,1100,1,0.11,-754227.125,503169,241355.58,1.0,1,1.0,502819.75,1257047.875,False
587,1000000,10,5,1,1100,1,0.11,-754227.125,503169,241355.58,1.0,1,1.0,502819.75,1257047.875,False
588,1000000,10,5,1,1100,503039,0.11,-754227.125,503169,241355.58,1.0,1,1.0,502819.75,1257047.875,False
589,1000000,10,5,1,1100,1,0.11,-754227.125,503169,241355.58,1.0,1,1.0,502819.75,1257047.875,False
590,1000000,10,5,1,1100,1,0.11,-754227.125,503169,241355.58,1.0,1,1.0,502819.75,1257047.875,False
591,1000000,10,5,1,1100,1,0.11,-754227.125,503169,241355.58,1.0,1,1.0,502819.75,1257047.875,False
592,1000000,10,5,1,1100,502743,0.11,-754227.125,503169,241355.58,1.0,1,1.0,502819.75,1257047.875,False
593,1000000,10,5,1,1100,1,0.11,-754227.125,503169,241355.58,1.0,1,1.0,502819.75,1257047.875,False
594,1000000,10,5,1,1100,1,0.11,-754227.125,503169,241355.58,1.0,1,1.0,502819.75,1257047.875,False
595,1000000,10,5,1,1100,502670,0.11,-754227.125,503169,241355.58,1.0,1,1.0,502819.75,1257047.875,False
596,1000000,10,5,1,1100,1,0.11,-754227.125,503169,241355.58,1.0,1,1.0,502819.75,1257047.875,False
597,1000000,10,5,1,1100,502868,0.11,-754227.125,503169,241355.58,1.0,1,1.0,502819.75,1257047.875,False
598,1000000,10,5,1,1100,502729,0.11,-754227.125,503169,241355.58,1.0,1,1.0,502819.75,1257047.875,False
599,1000000,10,5,1,1100,502965,0.11,-754227.125,503169,241355.58,1.0,1,1.0,502819.75,1257047.875,False
600,1000000,10,5,1,1200,1,0.12,-763919.0,509559,285185.78,509052.0,1,1.0,509281.0,1273201.0,False
601,1000000,10,5,1,1200,1,0.12,-763919.0,509559,285185.78,509052.0,1,1.0,509281.0,1273201.0,False
602,1000000,10,5,1,1200,509351,0.12,-763919.0,509559,285185.78,509052.0,1,1.0,509281.0,1273201.0,False
603,1000000,10,5,1,1200,509374,0.12,-763919.0,509559,285185.78,509052.0,1,1.0,509281.0,1273201.0,False
604,1000000,10,5,1,1200,509559,0.12,-763919.0,509559,285185.78,509052.0,1,1.0,509281.0,1273201.0,False
605,1000000,10,5,1,1200,1,0.12,-763919.0,509559,285185.78,509052.0,1,1.0,509281.0,1273201.0,False
606,1000000,10,5,1,1200,509278,0.12,-763919.0,509559,285185.78,509052.0,1,1.0,509281.0,1273201.0,False
607,1000000,10,5,1,1200,509084,0.12,-763919.0,509559,285185.78,509052.0,1,1.0,509281.0,1273201.0,False
608,1000000,10,5,1,1200,509214,0.12,-763919.0,509559,285185.78,509052.0,1,1.0,509281.0,1273201.0,False
609,1000000,10,5,1,1200,509282,0.12,-763919.0,509559,285185.78,509052.0,1,1.0,509281.0,1273201.0,False
610,1000000,10,5,1,1200,1,0.12,-763919.0,509559,285185.78,509052.0,1,1.0,509281.0,1273201.0,False
611,1000000,10,5,1,1200,509285,0.12,-763919.0,509559,285185.78,509052.0,1,1.0,509281.0,1273201.0,False
612,1000000,10,5,1,1200,1,0.12,-763919.0,509559,285185.78,509052.0,1,1.0,509281.0,1273201.0,False
613,1000000,10,5,1,1200,509141,0.12,-763919.0,509559,285185.78,509052.0,1,1.0,509281.0,1273201.0,False
614,1000000,10,5,1,1200,1,0.12,-763919.0,509559,285185.78,509052.0,1,1.0,509281.0,1273201.0,False
615,1000000,10,5,1,1200,1,0.12,-763919.0,509559,285185.78,509052.0,1,1.0,509281.0,1273201.0,False
616,1000000,10,5,1,1200,2,0.12,-763919.0,509559,285185.78,509052.0,1,1.0,509281.0,1273201.0,False
617,1000000,10,5,1,1200,509246,0.12,-763919.0,509559,285185.78,509052.0,1,1.0,509281.0,1273201.0,False
618,1000000,10,5,1,1200,1,0.12,-763919.0,509559,285185.78,509052.0,1,1.0,509281.0,1273201.0,False
619,1000000,10,5,1,1200,1,0.12,-763919.0,509559,285185.78,509052.0,1,1.0,509281.0,1273201.0,False
620,1000000,10,5,1,1200,1,0.12,-763919.0,509559,285185.78,509052.0,1,1.0,509281.0,1273201.0,False
621,1000000,10,5,1,1200,508985,0.12,-763919.0,509559,285185.78,509052.0,1,1.0,509281.0,1273201.0,False
622,1000000,10,5,1,1200,509352,0.12,-763919.0,509559,285185.78,509052.0,1,1.0,509281.0,1273201.0,False
623,1000000,10,5,1,1200,509440,0.12,-763919.0,509559,285185.78,509052.0,1,1.0,509281.0,1273201.0,False
624,1000000,10,5,1,1200,1,0.12,-763919.0,509559,285185.78,509052.0,1,1.0,509281.0,1273201.0,False
625,1000000,10,5,1,1200,1,0.12,-763919.0,509559,285185.78,509052.0,1,1.0,509281.0,1273201.0,False
626,1000000,10,5,1,1200,1,0.12,-763919.0,509559,285185.78,509052.0,1,1.0,509281.0,1273201.0,False
627,1000000,10,5,1,1200,1,0.12,-763919.0,509559,285185.78,509052.0,1,1.0,509281.0,1273201.0,False
628,1000000,10,5,1,1200,509309,0.12,-763919.0,509559,285185.78,509052.0,1,1.0,509281.0,1273201.0,False
629,1000000,10,5,1,1200,509527,0.12,-763919.0,509559,285185.78,509052.0,1,1.0,509281.0,1273201.0,False
630,1000000,10,5,1,1200,1,0.12,-763919.0,509559,285185.78,509052.0,1,1.0,509281.0,1273201.0,False
631,1000000,10,5,1,1200,1,0.12,-763919.0,509559,285185.78,509052.0,1,1.0,509281.0,1273201.0,False
632,1000000,10,5,1,1200,509512,0.12,-763919.0,509559,285185.78,509052.0,1,1.0,509281.0,1273201.0,False
633,1000000,10,5,1,1200,509020,0.12,-763919.0,509559,285185.78,509052.0,1,1.0,509281.0,1273201.0,False
634,1000000,10,5,1,1200,1,0.12,-763919.0,509559,285185.78,509052.0,1,1.0,509281.0,1273201.0,False
635,1000000,10,5,1,1200,1,0.12,-763919.0,509559,285185.78,509052.0,1,1.0,509281.0,1273201.0,False
636,1000000,10,5,1,1200,509188,0.12,-763919.0,509559,285185.78,509052.0,1,1.0,509281.0,1273201.0,False
637,1000000,10,5,1,1200,1,0.12,-763919.0,509559,285185.78,509052.0,1,1.0,509281.0,1273201.0,False
638,1000000,10,5,1,1200,509142,0.12,-763919.0,509559,285185.78,509052.0,1,1.0,509281.0,1273201.0,False
639,1000000,10,5,1,1200,1,0.12,-763919.0,509559,285185.78,509052.0,1,1.0,509281.0,1273201.0,False
640,1000000,10,5,1,1200,509242,0.12,-763919.0,509559,285185.78,509052.0,1,1.0,509281.0,1273201.0,False
641,1000000,10,5,1,1200,1,0.12,-763919.0,509559,285185.78,509052.0,1,1.0,509281.0,1273201.0,False
642,1000000,10,5,1,1200,509392,0.12,-763919.0,509559,285185.78,509052.0,1,1.0,509281.0,1273201.0,False
643,1000000,10,5,1,1200,509097,0.12,-763919.0,509559,285185.78,509052.0,1,1.0,509281.0,1273201.0,False
644,1000000,10,5,1,1200,509231,0.12,-763919.0,509559,285185.78,509052.0,1,1.0,509281.0,1273201.0,False
645,1000000,10,5,1,1200,509230,0.12,-763919.0,509559,285185.78,509052.0,1,1.0,509281.0,1273201.0,False
646,1000000,10,5,1,1200,509471,0.12,-763919.0,509559,285185.78,509052.0,1,1.0,509281.0,1273201.0,False
647,1000000,10,5,1,1200,508908,0.12,-763919.0,509559,285185.78,509052.0,1,1.0,509281.0,1273201.0,False
648,1000000,10,5,1,1200,509118,0.12,-763919.0,509559,285185.78,509052.0,1,1.0,509281.0,1273201.0,False
649,1000000,10,5,1,1200,509288,0.12,-763919.0,509559,285185.78,509052.0,1,1.0,509281.0,1273201.0,False
650,1000000,10,5,1,1300,514025,0.13,-770992.25,514492,308392.22,513826.0,1,1.0,513996.5,1284989.75,False
651,1000000,10,5,1,1300,513920,0.13,-770992.25,514492,308392.22,513826.0,1,1.0,513996.5,1284989.75,False
652,1000000,10,5,1,1300,514040,0.13,-770992.25,514492,308392.22,513826.0,1,1.0,513996.5,1284989.75,False
653,1000000,10,5,1,1300,1,0.13,-770992.25,514492,308392.22,513826.0,1,1.0,513996.5,1284989.75,False
654,1000000,10,5,1,1300,514394,0.13,-770992.25,514492,308392.22,513826.0,1,1.0,513996.5,1284989.75,False
655,1000000,10,5,1,1300,514155,0.13,-770992.25,514492,308392.22,513826.0,1,1.0,513996.5,1284989.75,False
656,1000000,10,5,1,1300,1,0.13,-770992.25,514492,308392.22,513826.0,1,1.0,513996.5,1284989.75,False
657,1000000,10,5,1,1300,1,0.13,-770992.25,514492,308392.22,513826.0,1,1.0,513996.5,1284989.75,False
658,1000000,10,5,1,1300,1,0.13,-770992.25,514492,308392.22,513826.0,1,1.0,513996.5,1284989.75,False
659,1000000,10,5,1,1300,514492,0.13,-770992.25,514492,308392.22,513826.0,1,1.0,513996.5,1284989.75,False
660,1000000,10,5,1,1300,1,0.13,-770992.25,514492,308392.22,513826.0,1,1.0,513996.5,1284989.75,False
661,1000000,10,5,1,1300,1,0.13,-770992.25,514492,308392.22,513826.0,1,1.0,513996.5,1284989.75,False
662,1000000,10,5,1,1300,513922,0.13,-770992.25,514492,308392.22,513826.0,1,1.0,513996.5,1284989.75,False
663,1000000,10,5,1,1300,513777,0.13,-770992.25,514492,308392.22,513826.0,1,1.0,513996.5,1284989.75,False
664,1000000,10,5,1,1300,1,0.13,-770992.25,514492,308392.22,513826.0,1,1.0,513996.5,1284989.75,False
665,1000000,10,5,1,1300,513865,0.13,-770992.25,514492,308392.22,513826.0,1,1.0,513996.5,1284989.75,False
666,1000000,10,5,1,1300,514019,0.13,-770992.25,514492,308392.22,513826.0,1,1.0,513996.5,1284989.75,False
667,1000000,10,5,1,1300,513923,0.13,-770992.25,514492,308392.22,513826.0,1,1.0,513996.5,1284989.75,False
668,1000000,10,5,1,1300,513986,0.13,-770992.25,514492,308392.22,513826.0,1,1.0,513996.5,1284989.75,False
669,1000000,10,5,1,1300,1,0.13,-770992.25,514492,308392.22,513826.0,1,1.0,513996.5,1284989.75,False
670,1000000,10,5,1,1300,1,0.13,-770992.25,514492,308392.22,513826.0,1,1.0,513996.5,1284989.75,False
671,1000000,10,5,1,1300,1,0.13,-770992.25,514492,308392.22,513826.0,1,1.0,513996.5,1284989.75,False
672,1000000,10,5,1,1300,514000,0.13,-770992.25,514492,308392.22,513826.0,1,1.0,513996.5,1284989.75,False
673,1000000,10,5,1,1300,513861,0.13,-770992.25,514492,308392.22,513826.0,1,1.0,513996.5,1284989.75,False
674,1000000,10,5,1,1300,1,0.13,-770992.25,514492,308392.22,513826.0,1,1.0,513996.5,1284989.75,False
675,1000000,10,5,1,1300,514102,0.13,-770992.25,514492,308392.22,513826.0,1,1.0,513996.5,1284989.75,False
676,1000000,10,5,1,1300,513967,0.13,-770992.25,514492,308392.22,513826.0,1,1.0,513996.5,1284989.75,False
677,1000000,10,5,1,1300,1,0.13,-770992.25,514492,308392.22,513826.0,1,1.0,513996.5,1284989.75,False
678,1000000,10,5,1,1300,513866,0.13,-770992.25,514492,308392.22,513826.0,1,1.0,513996.5,1284989.75,False
679,1000000,10,5,1,1300,513854,0.13,-770992.25,514492,308392.22,513826.0,1,1.0,513996.5,1284989.75,False
680,1000000,10,5,1,1300,513818,0.13,-770992.25,514492,308392.22,513826.0,1,1.0,513996.5,1284989.75,False
681,1000000,10,5,1,1300,1,0.13,-770992.25,514492,308392.22,513826.0,1,1.0,513996.5,1284989.75,False
682,1000000,10,5,1,1300,513726,0.13,-770992.25,514492,308392.22,513826.0,1,1.0,513996.5,1284989.75,False
683,1000000,10,5,1,1300,514016,0.13,-770992.25,514492,308392.22,513826.0,1,1.0,513996.5,1284989.75,False
684,1000000,10,5,1,1300,514304,0.13,-770992.25,514492,308392.22,513826.0,1,1.0,513996.5,1284989.75,False
685,1000000,10,5,1,1300,514175,0.13,-770992.25,514492,308392.22,513826.0,1,1.0,513996.5,1284989.75,False
686,1000000,10,5,1,1300,514000,0.13,-770992.25,514492,308392.22,513826.0,1,1.0,513996.5,1284989.75,False
687,1000000,10,5,1,1300,1,0.13,-770992.25,514492,308392.22,513826.0,1,1.0,513996.5,1284989.75,False
688,1000000,10,5,1,1300,1,0.13,-770992.25,514492,308392.22,513826.0,1,1.0,513996.5,1284989.75,False
689,1000000,10,5,1,1300,513977,0.13,-770992.25,514492,308392.22,513826.0,1,1.0,513996.5,1284989.75,False
690,1000000,10,5,1,1300,1,0.13,-770992.25,514492,308392.22,513826.0,1,1.0,513996.5,1284989.75,False
691,1000000,10,5,1,1300,1,0.13,-770992.25,514492,308392.22,513826.0,1,1.0,513996.5,1284989.75,False
692,1000000,10,5,1,1300,513778,0.13,-770992.25,514492,308392.22,513826.0,1,1.0,513996.5,1284989.75,False
693,1000000,10,5,1,1300,513834,0.13,-770992.25,514492,308392.22,513826.0,1,1.0,513996.5,1284989.75,False
694,1000000,10,5,1,1300,514142,0.13,-770992.25,514492,308392.22,513826.0,1,1.0,513996.5,1284989.75,False
695,1000000,10,5,1,1300,1,0.13,-770992.25,514492,308392.22,513826.0,1,1.0,513996.5,1284989.75,False
696,1000000,10,5,1,1300,1,0.13,-770992.25,514492,308392.22,513826.0,1,1.0,513996.5,1284989.75,False
697,1000000,10,5,1,1300,513764,0.13,-770992.25,514492,308392.22,513826.0,1,1.0,513996.5,1284989.75,False
698,1000000,10,5,1,1300,1,0.13,-770992.25,514492,308392.22,513826.0,1,1.0,513996.5,1284989.75,False
699,1000000,10,5,1,1300,513889,0.13,-770992.25,514492,308392.22,513826.0,1,1.0,513996.5,1284989.75,False
700,1000000,10,5,1,1400,517381,0.14,-776257.25,517709,289787.48,517367.5,1,1.0,517506.5,1293764.75,False
701,1000000,10,5,1,1400,1,0.14,-776257.25,517709,289787.48,517367.5,1,1.0,517506.5,1293764.75,False
702,1000000,10,5,1,1400,517527,0.14,-776257.25,517709,289787.48,517367.5,1,1.0,517506.5,1293764.75,False
703,1000000,10,5,1,1400,1,0.14,-776257.25,517709,289787.48,517367.5,1,1.0,517506.5,1293764.75,False
704,1000000,10,5,1,1400,517372,0.14,-776257.25,517709,289787.48,517367.5,1,1.0,517506.5,1293764.75,False
705,1000000,10,5,1,1400,1,0.14,-776257.25,517709,289787.48,517367.5,1,1.0,517506.5,1293764.75,False
706,1000000,10,5,1,1400,517542,0.14,-776257.25,517709,289787.48,517367.5,1,1.0,517506.5,1293764.75,False
707,1000000,10,5,1,1400,517392,0.14,-776257.25,517709,289787.48,517367.5,1,1.0,517506.5,1293764.75,False
708,1000000,10,5,1,1400,517666,0.14,-776257.25,517709,289787.48,517367.5,1,1.0,517506.5,1293764.75,False
709,1000000,10,5,1,1400,517587,0.14,-776257.25,517709,289787.48,517367.5,1,1.0,517506.5,1293764.75,False
710,1000000,10,5,1,1400,517376,0.14,-776257.25,517709,289787.48,517367.5,1,1.0,517506.5,1293764.75,False
711,1000000,10,5,1,1400,1,0.14,-776257.25,517709,289787.48,517367.5,1,1.0,517506.5,1293764.75,False
712,1000000,10,5,1,1400,1,0.14,-776257.25,517709,289787.48,517367.5,1,1.0,517506.5,1293764.75,False
713,1000000,10,5,1,1400,1,0.14,-776257.25,517709,289787.48,517367.5,1,1.0,517506.5,1293764.75,False
714,1000000,10,5,1,1400,1,0.14,-776257.25,517709,289787.48,517367.5,1,1.0,517506.5,1293764.75,False
715,1000000,10,5,1,1400,1,0.14,-776257.25,517709,289787.48,517367.5,1,1.0,517506.5,1293764.75,False
716,1000000,10,5,1,1400,517499,0.14,-776257.25,517709,289787.48,517367.5,1,1.0,517506.5,1293764.75,False
717,1000000,10,5,1,1400,517555,0.14,-776257.25,517709,289787.48,517367.5,1,1.0,517506.5,1293764.75,False
718,1000000,10,5,1,1400,1,0.14,-776257.25,517709,289787.48,517367.5,1,1.0,517506.5,1293764.75,False
719,1000000,10,5,1,1400,1,0.14,-776257.25,517709,289787.48,517367.5,1,1.0,517506.5,1293764.75,False
720,1000000,10,5,1,1400,517396,0.14,-776257.25,517709,289787.48,517367.5,1,1.0,517506.5,1293764.75,False
721,1000000,10,5,1,1400,1,0.14,-776257.25,517709,289787.48,517367.5,1,1.0,517506.5,1293764.75,False
722,1000000,10,5,1,1400,517545,0.14,-776257.25,517709,289787.48,517367.5,1,1.0,517506.5,1293764.75,False
723,1000000,10,5,1,1400,517404,0.14,-776257.25,517709,289787.48,517367.5,1,1.0,517506.5,1293764.75,False
724,1000000,10,5,1,1400,517570,0.14,-776257.25,517709,289787.48,517367.5,1,1.0,517506.5,1293764.75,False
725,1000000,10,5,1,1400,1,0.14,-776257.25,517709,289787.48,517367.5,1,1.0,517506.5,1293764.75,False
726,1000000,10,5,1,1400,517435,0.14,-776257.25,517709,289787.48,517367.5,1,1.0,517506.5,1293764.75,False
727,1000000,10,5,1,1400,1,0.14,-776257.25,517709,289787.48,517367.5,1,1.0,517506.5,1293764.75,False
728,1000000,10,5,1,1400,517363,0.14,-776257.25,517709,289787.48,517367.5,1,1.0,517506.5,1293764.75,False
729,1000000,10,5,1,1400,517709,0.14,-776257.25,517709,289787.48,517367.5,1,1.0,517506.5,1293764.75,False
730,1000000,10,5,1,1400,1,0.14,-776257.25,517709,289787.48,517367.5,1,1.0,517506.5,1293764.75,False
731,1000000,10,5,1,1400,517471,0.14,-776257.25,517709,289787.48,517367.5,1,1.0,517506.5,1293764.75,False
732,1000000,10,5,1,1400,517521,0.14,-776257.25,517709,289787.48,517367.5,1,1.0,517506.5,1293764.75,False
733,1000000,10,5,1,1400,1,0.14,-776257.25,517709,289787.48,517367.5,1,1.0,517506.5,1293764.75,False
734,1000000,10,5,1,1400,1,0.14,-776257.25,517709,289787.48,517367.5,1,1.0,517506.5,1293764.75,False
735,1000000,10,5,1,1400,1,0.14,-776257.25,517709,289787.48,517367.5,1,1.0,517506.5,1293764.75,False
736,1000000,10,5,1,1400,517519,0.14,-776257.25,517709,289787.48,517367.5,1,1.0,517506.5,1293764.75,False
737,1000000,10,5,1,1400,517611,0.14,-776257.25,517709,289787.48,517367.5,1,1.0,517506.5,1293764.75,False
738,1000000,10,5,1,1400,1,0.14,-776257.25,517709,289787.48,517367.5,1,1.0,517506.5,1293764.75,False
739,1000000,10,5,1,1400,1,0.14,-776257.25,517709,289787.48,517367.5,1,1.0,517506.5,1293764.75,False
740,1000000,10,5,1,1400,517509,0.14,-776257.25,517709,289787.48,517367.5,1,1.0,517506.5,1293764.75,False
741,1000000,10,5,1,1400,517199,0.14,-776257.25,517709,289787.48,517367.5,1,1.0,517506.5,1293764.75,False
742,1000000,10,5,1,1400,1,0.14,-776257.25,517709,289787.48,517367.5,1,1.0,517506.5,1293764.75,False
743,1000000,10,5,1,1400,517401,0.14,-776257.25,517709,289787.48,517367.5,1,1.0,517506.5,1293764.75,False
744,1000000,10,5,1,1400,517289,0.14,-776257.25,517709,289787.48,517367.5,1,1.0,517506.5,1293764.75,False
745,1000000,10,5,1,1400,1,0.14,-776257.25,517709,289787.48,517367.5,1,1.0,517506.5,1293764.75,False
746,1000000,10,5,1,1400,517560,0.14,-776257.25,517709,289787.48,517367.5,1,1.0,517506.5,1293764.75,False
747,1000000,10,5,1,1400,1,0.14,-776257.25,517709,289787.48,517367.5,1,1.0,517506.5,1293764.75,False
748,1000000,10,5,1,1400,517475,0.14,-776257.25,517709,289787.48,517367.5,1,1.0,517506.5,1293764.75,False
749,1000000,10,5,1,1400,517478,0.14,-776257.25,517709,289787.48,517367.5,1,1.0,517506.5,1293764.75,False
750,1000000,10,5,1,1500,1,0.15,-780135.5,520267,291238.72,519929.0,1,1.0,520092.0,1300228.5,False
751,1000000,10,5,1,1500,1,0.15,-780135.5,520267,291238.72,519929.0,1,1.0,520092.0,1300228.5,False
752,1000000,10,5,1,1500,519996,0.15,-780135.5,520267,291238.72,519929.0,1,1.0,520092.0,1300228.5,False
753,1000000,10,5,1,1500,1,0.15,-780135.5,520267,291238.72,519929.0,1,1.0,520092.0,1300228.5,False
754,1000000,10,5,1,1500,520100,0.15,-780135.5,520267,291238.72,519929.0,1,1.0,520092.0,1300228.5,False
755,1000000,10,5,1,1500,519894,0.15,-780135.5,520267,291238.72,519929.0,1,1.0,520092.0,1300228.5,False
756,1000000,10,5,1,1500,520030,0.15,-780135.5,520267,291238.72,519929.0,1,1.0,520092.0,1300228.5,False
757,1000000,10,5,1,1500,519940,0.15,-780135.5,520267,291238.72,519929.0,1,1.0,520092.0,1300228.5,False
758,1000000,10,5,1,1500,520111,0.15,-780135.5,520267,291238.72,519929.0,1,1.0,520092.0,1300228.5,False
759,1000000,10,5,1,1500,520056,0.15,-780135.5,520267,291238.72,519929.0,1,1.0,520092.0,1300228.5,False
760,1000000,10,5,1,1500,1,0.15,-780135.5,520267,291238.72,519929.0,1,1.0,520092.0,1300228.5,False
761,1000000,10,5,1,1500,1,0.15,-780135.5,520267,291238.72,519929.0,1,1.0,520092.0,1300228.5,False
762,1000000,10,5,1,1500,519918,0.15,-780135.5,520267,291238.72,519929.0,1,1.0,520092.0,1300228.5,False
763,1000000,10,5,1,1500,1,0.15,-780135.5,520267,291238.72,519929.0,1,1.0,520092.0,1300228.5,False
764,1000000,10,5,1,1500,520110,0.15,-780135.5,520267,291238.72,519929.0,1,1.0,520092.0,1300228.5,False
765,1000000,10,5,1,1500,520152,0.15,-780135.5,520267,291238.72,519929.0,1,1.0,520092.0,1300228.5,False
766,1000000,10,5,1,1500,519967,0.15,-780135.5,520267,291238.72,519929.0,1,1.0,520092.0,1300228.5,False
