NumNodes,GroupSize,AvgDeg,NumSeeds,InfRate,NumInfected
1000000, 10, 5, 1, 500, 31
1000000, 10, 5, 1, 500, 34
1000000, 10, 5, 1, 600, 30
1000000, 10, 5, 1, 700, 39
1000000, 10, 5, 1, 700, 30
1000000, 10, 5, 1, 700, 64
1000000, 10, 5, 1, 800, 34
1000000, 10, 5, 1, 800, 33
1000000, 10, 5, 1, 800, 31
1000000, 10, 5, 1, 800, 33
1000000, 10, 5, 1, 800, 50
1000000, 10, 5, 1, 800, 43
1000000, 10, 5, 1, 800, 62
1000000, 10, 5, 1, 800, 107
1000000, 10, 5, 1, 800, 106
1000000, 10, 5, 1, 800, 79
1000000, 10, 5, 1, 800, 98
1000000, 10, 5, 1, 800, 30
1000000, 10, 5, 1, 800, 130
1000000, 10, 5, 1, 800, 69
1000000, 10, 5, 1, 900, 32
1000000, 10, 5, 1, 900, 36
1000000, 10, 5, 1, 900, 398
1000000, 10, 5, 1, 900, 73
1000000, 10, 5, 1, 900, 166
1000000, 10, 5, 1, 900, 71
1000000, 10, 5, 1, 900, 47
1000000, 10, 5, 1, 900, 58
1000000, 10, 5, 1, 900, 51
1000000, 10, 5, 1, 900, 37
1000000, 10, 5, 1, 900, 31
1000000, 10, 5, 1, 900, 33
1000000, 10, 5, 1, 900, 66
1000000, 10, 5, 1, 900, 40
1000000, 10, 5, 1, 900, 47
1000000, 10, 5, 1, 900, 158
1000000, 10, 5, 1, 900, 33
1000000, 10, 5, 1, 900, 177
1000000, 10, 5, 1, 900, 48
1000000, 10, 5, 1, 900, 111
1000000, 10, 5, 1, 900, 111
1000000, 10, 5, 1, 900, 46
1000000, 10, 5, 1, 900, 41
1000000, 10, 5, 1, 900, 150
1000000, 10, 5, 1, 900, 179
1000000, 10, 5, 1, 900, 45
1000000, 10, 5, 1, 900, 163
1000000, 10, 5, 1, 900, 31
1000000, 10, 5, 1, 900, 63
1000000, 10, 5, 1, 900, 31
1000000, 10, 5, 1, 1000, 54
1000000, 10, 5, 1, 1000, 121
1000000, 10, 5, 1, 1000, 38
1000000, 10, 5, 1, 1000, 40
1000000, 10, 5, 1, 1000, 50
1000000, 10, 5, 1, 1000, 239
1000000, 10, 5, 1, 1000, 80
1000000, 10, 5, 1, 1000, 2089
1000000, 10, 5, 1, 1000, 1127
1000000, 10, 5, 1, 1000, 36
1000000, 10, 5, 1, 1000, 63
1000000, 10, 5, 1, 1000, 77
1000000, 10, 5, 1, 1000, 131
1000000, 10, 5, 1, 1000, 39
1000000, 10, 5, 1, 1000, 284
1000000, 10, 5, 1, 1000, 373
1000000, 10, 5, 1, 1000, 30
1000000, 10, 5, 1, 1000, 72
1000000, 10, 5, 1, 1000, 143
1000000, 10, 5, 1, 1000, 46
1000000, 10, 5, 1, 1000, 85
1000000, 10, 5, 1, 1000, 54
1000000, 10, 5, 1, 1000, 47
1000000, 10, 5, 1, 1000, 624
1000000, 10, 5, 1, 1000, 50
1000000, 10, 5, 1, 1000, 88
1000000, 10, 5, 1, 1000, 47
1000000, 10, 5, 1, 1000, 315
1000000, 10, 5, 1, 1000, 226
1000000, 10, 5, 1, 1000, 294
1000000, 10, 5, 1, 1100, 133
1000000, 10, 5, 1, 1100, 34
1000000, 10, 5, 1, 1100, 43249
1000000, 10, 5, 1, 1100, 89
1000000, 10, 5, 1, 1100, 116
1000000, 10, 5, 1, 1100, 44391
1000000, 10, 5, 1, 1100, 48870
1000000, 10, 5, 1, 1100, 38192
1000000, 10, 5, 1, 1100, 200
1000000, 10, 5, 1, 1100, 39430
1000000, 10, 5, 1, 1100, 138
1000000, 10, 5, 1, 1100, 42414
1000000, 10, 5, 1, 1100, 30
1000000, 10, 5, 1, 1100, 26089
1000000, 10, 5, 1, 1100, 31
1000000, 10, 5, 1, 1100, 204
1000000, 10, 5, 1, 1100, 34
1000000, 10, 5, 1, 1100, 41497
1000000, 10, 5, 1, 1100, 39065
1000000, 10, 5, 1, 1100, 43948
1000000, 10, 5, 1, 1100, 37923
1000000, 10, 5, 1, 1100, 36556
1000000, 10, 5, 1, 1100, 48456
1000000, 10, 5, 1, 1100, 39016
1000000, 10, 5, 1, 1100, 42955
1000000, 10, 5, 1, 1100, 49
1000000, 10, 5, 1, 1100, 44
1000000, 10, 5, 1, 1100, 30448
1000000, 10, 5, 1, 1100, 490
1000000, 10, 5, 1, 1100, 40
1000000, 10, 5, 1, 1200, 104970
1000000, 10, 5, 1, 1200, 105423
1000000, 10, 5, 1, 1200, 108314
1000000, 10, 5, 1, 1200, 106227
1000000, 10, 5, 1, 1200, 106546
1000000, 10, 5, 1, 1200, 107756
1000000, 10, 5, 1, 1200, 104658
1000000, 10, 5, 1, 1200, 105972
1000000, 10, 5, 1, 1200, 105910
1000000, 10, 5, 1, 1200, 133
1000000, 10, 5, 1, 1200, 105064
1000000, 10, 5, 1, 1200, 53
1000000, 10, 5, 1, 1200, 104516
1000000, 10, 5, 1, 1200, 34
1000000, 10, 5, 1, 1200, 109495
1000000, 10, 5, 1, 1200, 105544
1000000, 10, 5, 1, 1200, 104000
1000000, 10, 5, 1, 1200, 106276
1000000, 10, 5, 1, 1200, 105741
1000000, 10, 5, 1, 1200, 105491
1000000, 10, 5, 1, 1200, 106893
1000000, 10, 5, 1, 1200, 104964
1000000, 10, 5, 1, 1200, 105196
1000000, 10, 5, 1, 1200, 109151
1000000, 10, 5, 1, 1200, 103132
1000000, 10, 5, 1, 1200, 108658
1000000, 10, 5, 1, 1200, 107458
1000000, 10, 5, 1, 1200, 110500
1000000, 10, 5, 1, 1200, 102331
1000000, 10, 5, 1, 1200, 106255
1000000, 10, 5, 1, 1300, 160997
1000000, 10, 5, 1, 1300, 159699
1000000, 10, 5, 1, 1300, 161547
1000000, 10, 5, 1, 1300, 161787
1000000, 10, 5, 1, 1300, 160048
1000000, 10, 5, 1, 1300, 160772
1000000, 10, 5, 1, 1300, 160615
1000000, 10, 5, 1, 1300, 158565
1000000, 10, 5, 1, 1300, 156247
1000000, 10, 5, 1, 1300, 163544
1000000, 10, 5, 1, 1300, 163803
1000000, 10, 5, 1, 1300, 161152
1000000, 10, 5, 1, 1300, 159186
1000000, 10, 5, 1, 1300, 158184
1000000, 10, 5, 1, 1300, 86
1000000, 10, 5, 1, 1300, 164404
1000000, 10, 5, 1, 1300, 163115
1000000, 10, 5, 1, 1300, 162351
1000000, 10, 5, 1, 1300, 161216
1000000, 10, 5, 1, 1300, 162935
1000000, 10, 5, 1, 1300, 163277
1000000, 10, 5, 1, 1300, 159081
1000000, 10, 5, 1, 1300, 164732
1000000, 10, 5, 1, 1300, 158590
1000000, 10, 5, 1, 1300, 161061
1000000, 10, 5, 1, 1300, 161276
1000000, 10, 5, 1, 1300, 162523
1000000, 10, 5, 1, 1300, 159678
1000000, 10, 5, 1, 1300, 157896
1000000, 10, 5, 1, 1300, 163831
1000000, 10, 5, 1, 1400, 207117
1000000, 10, 5, 1, 1400, 206510
1000000, 10, 5, 1, 1400, 206869
1000000, 10, 5, 1, 1400, 208770
1000000, 10, 5, 1, 1400, 206906
1000000, 10, 5, 1, 1400, 206272
1000000, 10, 5, 1, 1400, 205574
1000000, 10, 5, 1, 1400, 207399
1000000, 10, 5, 1, 1400, 206931
1000000, 10, 5, 1, 1400, 209037
1000000, 10, 5, 1, 1400, 204910
1000000, 10, 5, 1, 1400, 205721
1000000, 10, 5, 1, 1400, 206120
1000000, 10, 5, 1, 1400, 207783
1000000, 10, 5, 1, 1400, 207400
1000000, 10, 5, 1, 1400, 207841
1000000, 10, 5, 1, 1400, 204646
1000000, 10, 5, 1, 1400, 207526
1000000, 10, 5, 1, 1400, 206485
1000000, 10, 5, 1, 1400, 207134
1000000, 10, 5, 1, 1400, 207924
1000000, 10, 5, 1, 1400, 210103
1000000, 10, 5, 1, 1400, 209108
1000000, 10, 5, 1, 1400, 207963
1000000, 10, 5, 1, 1400, 206819
1000000, 10, 5, 1, 1400, 207209
1000000, 10, 5, 1, 1400, 208941
1000000, 10, 5, 1, 1400, 204588
1000000, 10, 5, 1, 1400, 208236
1000000, 10, 5, 1, 1400, 207608
1000000, 10, 5, 1, 1500, 246355
1000000, 10, 5, 1, 1500, 247060
1000000, 10, 5, 1, 1500, 246475
1000000, 10, 5, 1, 1500, 247336
1000000, 10, 5, 1, 1500, 246206
1000000, 10, 5, 1, 1500, 246524
1000000, 10, 5, 1, 1500, 247251
1000000, 10, 5, 1, 1500, 244132
1000000, 10, 5, 1, 1500, 246351
1000000, 10, 5, 1, 1500, 244378
1000000, 10, 5, 1, 1500, 244903
1000000, 10, 5, 1, 1500, 244647
1000000, 10, 5, 1, 1500, 246330
1000000, 10, 5, 1, 1500, 245612
1000000, 10, 5, 1, 1500, 245113
1000000, 10, 5, 1, 1500, 246163
1000000, 10, 5, 1, 1500, 244842
1000000, 10, 5, 1, 1500, 246945
1000000, 10, 5, 1, 1500, 242198
1000000, 10, 5, 1, 1500, 245317
1000000, 10, 5, 1, 1500, 247391
1000000, 10, 5, 1, 1500, 246368
1000000, 10, 5, 1, 1500, 246512
1000000, 10, 5, 1, 1500, 245037
1000000, 10, 5, 1, 1500, 247220
1000000, 10, 5, 1, 1500, 246276
1000000, 10, 5, 1, 1500, 246634
1000000, 10, 5, 1, 1500, 245486
1000000, 10, 5, 1, 1500, 245574
1000000, 10, 5, 1, 1500, 245096
1000000, 10, 5, 1, 1600, 278477
1000000, 10, 5, 1, 1600, 277848
1000000, 10, 5, 1, 1600, 278797
1000000, 10, 5, 1, 1600, 278712
1000000, 10, 5, 1, 1600, 278781
1000000, 10, 5, 1, 1600, 279726
1000000, 10, 5, 1, 1600, 278458
1000000, 10, 5, 1, 1600, 279817
1000000, 10, 5, 1, 1600, 280151
1000000, 10, 5, 1, 1600, 278301
1000000, 10, 5, 1, 1600, 279693
1000000, 10, 5, 1, 1600, 277844
1000000, 10, 5, 1, 1600, 278410
1000000, 10, 5, 1, 1600, 278686
1000000, 10, 5, 1, 1600, 278992
1000000, 10, 5, 1, 1600, 279179
1000000, 10, 5, 1, 1600, 280601
1000000, 10, 5, 1, 1600, 277839
1000000, 10, 5, 1, 1600, 280132
1000000, 10, 5, 1, 1600, 278359
1000000, 10, 5, 1, 1600, 279896
1000000, 10, 5, 1, 1600, 278479
1000000, 10, 5, 1, 1600, 278288
1000000, 10, 5, 1, 1600, 279018
1000000, 10, 5, 1, 1600, 279086
1000000, 10, 5, 1, 1600, 280119
1000000, 10, 5, 1, 1600, 277371
1000000, 10, 5, 1, 1600, 277709
1000000, 10, 5, 1, 1600, 279633
1000000, 10, 5, 1, 1600, 278506
1000000, 10, 5, 1, 1700, 305123
1000000, 10, 5, 1, 1700, 305298
1000000, 10, 5, 1, 1700, 305812
1000000, 10, 5, 1, 1700, 306477
1000000, 10, 5, 1, 1700, 308532
1000000, 10, 5, 1, 1700, 307686
1000000, 10, 5, 1, 1700, 307161
1000000, 10, 5, 1, 1700, 306861
1000000, 10, 5, 1, 1700, 305741
1000000, 10, 5, 1, 1700, 308439
1000000, 10, 5, 1, 1700, 307112
1000000, 10, 5, 1, 1700, 305875
1000000, 10, 5, 1, 1700, 308636
1000000, 10, 5, 1, 1700, 305460
1000000, 10, 5, 1, 1700, 305982
1000000, 10, 5, 1, 1700, 307198
1000000, 10, 5, 1, 1700, 307333
1000000, 10, 5, 1, 1700, 308701
1000000, 10, 5, 1, 1700, 306480
1000000, 10, 5, 1, 1700, 306938
1000000, 10, 5, 1, 1700, 307033
1000000, 10, 5, 1, 1700, 306565
1000000, 10, 5, 1, 1700, 306857
1000000, 10, 5, 1, 1700, 305696
1000000, 10, 5, 1, 1700, 306875
1000000, 10, 5, 1, 1700, 308152
1000000, 10, 5, 1, 1700, 306611
1000000, 10, 5, 1, 1700, 306619
1000000, 10, 5, 1, 1700, 306600
1000000, 10, 5, 1, 1700, 308515
1000000, 10, 5, 1, 1800, 332574
1000000, 10, 5, 1, 1800, 332771
1000000, 10, 5, 1, 1800, 331597
1000000, 10, 5, 1, 1800, 332480
1000000, 10, 5, 1, 1800, 332211
1000000, 10, 5, 1, 1800, 331454
1000000, 10, 5, 1, 1800, 331228
1000000, 10, 5, 1, 1800, 331328
1000000, 10, 5, 1, 1800, 332201
1000000, 10, 5, 1, 1800, 331237
1000000, 10, 5, 1, 1800, 331668
1000000, 10, 5, 1, 1800, 332112
1000000, 10, 5, 1, 1800, 332849
1000000, 10, 5, 1, 1800, 332490
1000000, 10, 5, 1, 1800, 331361
1000000, 10, 5, 1, 1800, 332397
1000000, 10, 5, 1, 1800, 332295
1000000, 10, 5, 1, 1800, 332482
1000000, 10, 5, 1, 1800, 331097
1000000, 10, 5, 1, 1800, 332170
1000000, 10, 5, 1, 1800, 333536
1000000, 10, 5, 1, 1800, 331483
1000000, 10, 5, 1, 1800, 332382
1000000, 10, 5, 1, 1800, 333075
1000000, 10, 5, 1, 1800, 333024
1000000, 10, 5, 1, 1800, 331093
1000000, 10, 5, 1, 1800, 330930
1000000, 10, 5, 1, 1800, 331911
1000000, 10, 5, 1, 1800, 332880
1000000, 10, 5, 1, 1800, 332589
1000000, 10, 5, 1, 1900, 353537
1000000, 10, 5, 1, 1900, 353074
1000000, 10, 5, 1, 1900, 353394
1000000, 10, 5, 1, 1900, 353834
1000000, 10, 5, 1, 1900, 354427
1000000, 10, 5, 1, 1900, 352513
1000000, 10, 5, 1, 1900, 353958
1000000, 10, 5, 1, 1900, 352571
1000000, 10, 5, 1, 1900, 354233
1000000, 10, 5, 1, 1900, 353968
1000000, 10, 5, 1, 1900, 354050
1000000, 10, 5, 1, 1900, 353731
1000000, 10, 5, 1, 1900, 355061
1000000, 10, 5, 1, 1900, 352905
1000000, 10, 5, 1, 1900, 354517
1000000, 10, 5, 1, 1900, 353550
1000000, 10, 5, 1, 1900, 353226
1000000, 10, 5, 1, 1900, 352956
1000000, 10, 5, 1, 1900, 354047
1000000, 10, 5, 1, 1900, 353392
1000000, 10, 5, 1, 1900, 352605
1000000, 10, 5, 1, 1900, 353778
1000000, 10, 5, 1, 1900, 353219
1000000, 10, 5, 1, 1900, 354189
1000000, 10, 5, 1, 1900, 354114
1000000, 10, 5, 1, 1900, 353956
1000000, 10, 5, 1, 1900, 353593
1000000, 10, 5, 1, 1900, 352739
1000000, 10, 5, 1, 1900, 354013
1000000, 10, 5, 1, 1900, 353468
1000000, 10, 5, 1, 2000, 373731
1000000, 10, 5, 1, 2000, 372987
1000000, 10, 5, 1, 2000, 372981
1000000, 10, 5, 1, 2000, 372627
1000000, 10, 5, 1, 2000, 373011
1000000, 10, 5, 1, 2000, 373980
1000000, 10, 5, 1, 2000, 371760
1000000, 10, 5, 1, 2000, 372803
