NumNodes,GroupSize,AvgDeg,NumSeeds,InfRate,NumInfected
1000000, 8, 5, 1, 500, 34
1000000, 8, 5, 1, 500, 43
1000000, 8, 5, 1, 500, 33
1000000, 8, 5, 1, 500, 68
1000000, 8, 5, 1, 500, 30
1000000, 8, 5, 1, 500, 34
1000000, 8, 5, 1, 500, 38
1000000, 8, 5, 1, 500, 55
1000000, 8, 5, 1, 500, 31
1000000, 8, 5, 1, 600, 34
1000000, 8, 5, 1, 600, 63
1000000, 8, 5, 1, 600, 31
1000000, 8, 5, 1, 600, 60
1000000, 8, 5, 1, 600, 71
1000000, 8, 5, 1, 600, 31
1000000, 8, 5, 1, 600, 33
1000000, 8, 5, 1, 600, 47
1000000, 8, 5, 1, 600, 96
1000000, 8, 5, 1, 600, 61
1000000, 8, 5, 1, 600, 35
1000000, 8, 5, 1, 600, 35
1000000, 8, 5, 1, 600, 36
1000000, 8, 5, 1, 600, 90
1000000, 8, 5, 1, 600, 39
1000000, 8, 5, 1, 600, 289
1000000, 8, 5, 1, 600, 51
1000000, 8, 5, 1, 600, 37
1000000, 8, 5, 1, 600, 50
1000000, 8, 5, 1, 600, 138
1000000, 8, 5, 1, 600, 57
1000000, 8, 5, 1, 600, 39
1000000, 8, 5, 1, 600, 49
1000000, 8, 5, 1, 600, 51
1000000, 8, 5, 1, 600, 68
1000000, 8, 5, 1, 600, 46
1000000, 8, 5, 1, 600, 36
1000000, 8, 5, 1, 600, 69
1000000, 8, 5, 1, 600, 65
1000000, 8, 5, 1, 600, 48
1000000, 8, 5, 1, 700, 61
1000000, 8, 5, 1, 700, 157
1000000, 8, 5, 1, 700, 49
1000000, 8, 5, 1, 700, 69
1000000, 8, 5, 1, 700, 48
1000000, 8, 5, 1, 700, 30
1000000, 8, 5, 1, 700, 717
1000000, 8, 5, 1, 700, 190
1000000, 8, 5, 1, 700, 68
1000000, 8, 5, 1, 700, 50
1000000, 8, 5, 1, 700, 56
1000000, 8, 5, 1, 700, 855
1000000, 8, 5, 1, 700, 69
1000000, 8, 5, 1, 700, 53
1000000, 8, 5, 1, 700, 56
1000000, 8, 5, 1, 700, 105
1000000, 8, 5, 1, 700, 44
1000000, 8, 5, 1, 700, 48
1000000, 8, 5, 1, 700, 33
1000000, 8, 5, 1, 700, 74
1000000, 8, 5, 1, 700, 231
1000000, 8, 5, 1, 700, 32
1000000, 8, 5, 1, 700, 31
1000000, 8, 5, 1, 700, 221
1000000, 8, 5, 1, 700, 1155
1000000, 8, 5, 1, 700, 89
1000000, 8, 5, 1, 700, 111
1000000, 8, 5, 1, 700, 36
1000000, 8, 5, 1, 700, 797
1000000, 8, 5, 1, 700, 51
1000000, 8, 5, 1, 800, 140079
1000000, 8, 5, 1, 800, 140098
1000000, 8, 5, 1, 800, 139306
1000000, 8, 5, 1, 800, 139602
1000000, 8, 5, 1, 800, 142071
1000000, 8, 5, 1, 800, 143711
1000000, 8, 5, 1, 800, 139620
1000000, 8, 5, 1, 800, 112
1000000, 8, 5, 1, 800, 143982
1000000, 8, 5, 1, 800, 127897
1000000, 8, 5, 1, 800, 148392
1000000, 8, 5, 1, 800, 130777
1000000, 8, 5, 1, 800, 136086
1000000, 8, 5, 1, 800, 222
1000000, 8, 5, 1, 800, 133174
1000000, 8, 5, 1, 800, 184
1000000, 8, 5, 1, 800, 135079
1000000, 8, 5, 1, 800, 134716
1000000, 8, 5, 1, 800, 139669
1000000, 8, 5, 1, 800, 139633
1000000, 8, 5, 1, 800, 416
1000000, 8, 5, 1, 800, 69
1000000, 8, 5, 1, 800, 141945
1000000, 8, 5, 1, 800, 138137
1000000, 8, 5, 1, 800, 38
1000000, 8, 5, 1, 800, 146114
1000000, 8, 5, 1, 800, 138579
1000000, 8, 5, 1, 800, 145319
1000000, 8, 5, 1, 800, 143499
1000000, 8, 5, 1, 800, 142822
1000000, 8, 5, 1, 900, 345972
1000000, 8, 5, 1, 900, 350646
1000000, 8, 5, 1, 900, 351395
1000000, 8, 5, 1, 900, 351751
1000000, 8, 5, 1, 900, 349224
1000000, 8, 5, 1, 900, 351968
1000000, 8, 5, 1, 900, 349686
1000000, 8, 5, 1, 900, 346935
1000000, 8, 5, 1, 900, 352042
1000000, 8, 5, 1, 900, 43
1000000, 8, 5, 1, 900, 352079
1000000, 8, 5, 1, 900, 347028
1000000, 8, 5, 1, 900, 347150
1000000, 8, 5, 1, 900, 347581
1000000, 8, 5, 1, 900, 344282
1000000, 8, 5, 1, 900, 348342
1000000, 8, 5, 1, 900, 352932
1000000, 8, 5, 1, 900, 347117
1000000, 8, 5, 1, 900, 352039
1000000, 8, 5, 1, 900, 347869
1000000, 8, 5, 1, 900, 346782
1000000, 8, 5, 1, 900, 347320
1000000, 8, 5, 1, 900, 352231
1000000, 8, 5, 1, 900, 356746
1000000, 8, 5, 1, 900, 41
1000000, 8, 5, 1, 900, 352120
1000000, 8, 5, 1, 900, 351260
1000000, 8, 5, 1, 900, 346514
1000000, 8, 5, 1, 900, 352652
1000000, 8, 5, 1, 900, 34
1000000, 8, 5, 1, 1000, 497945
1000000, 8, 5, 1, 1000, 496553
1000000, 8, 5, 1, 1000, 492414
1000000, 8, 5, 1, 1000, 499961
1000000, 8, 5, 1, 1000, 496293
1000000, 8, 5, 1, 1000, 495715
1000000, 8, 5, 1, 1000, 52
1000000, 8, 5, 1, 1000, 499328
1000000, 8, 5, 1, 1000, 497071
1000000, 8, 5, 1, 1000, 496492
1000000, 8, 5, 1, 1000, 499312
1000000, 8, 5, 1, 1000, 493186
1000000, 8, 5, 1, 1000, 499869
1000000, 8, 5, 1, 1000, 497641
1000000, 8, 5, 1, 1000, 494389
1000000, 8, 5, 1, 1000, 496221
1000000, 8, 5, 1, 1000, 497144
1000000, 8, 5, 1, 1000, 497990
1000000, 8, 5, 1, 1000, 495324
1000000, 8, 5, 1, 1000, 495448
1000000, 8, 5, 1, 1000, 497929
1000000, 8, 5, 1, 1000, 495696
1000000, 8, 5, 1, 1000, 497943
1000000, 8, 5, 1, 1000, 498189
1000000, 8, 5, 1, 1000, 497822
1000000, 8, 5, 1, 1000, 496801
1000000, 8, 5, 1, 1000, 495239
1000000, 8, 5, 1, 1000, 498282
1000000, 8, 5, 1, 1000, 497955
1000000, 8, 5, 1, 1000, 492678
1000000, 8, 5, 1, 1100, 41
1000000, 8, 5, 1, 1100, 601198
1000000, 8, 5, 1, 1100, 604499
1000000, 8, 5, 1, 1100, 605750
1000000, 8, 5, 1, 1100, 603327
1000000, 8, 5, 1, 1100, 603461
1000000, 8, 5, 1, 1100, 607761
1000000, 8, 5, 1, 1100, 602140
1000000, 8, 5, 1, 1100, 603004
1000000, 8, 5, 1, 1100, 603769
1000000, 8, 5, 1, 1100, 602357
1000000, 8, 5, 1, 1100, 602627
1000000, 8, 5, 1, 1100, 602623
1000000, 8, 5, 1, 1100, 605800
1000000, 8, 5, 1, 1100, 602955
1000000, 8, 5, 1, 1100, 602143
1000000, 8, 5, 1, 1100, 603672
1000000, 8, 5, 1, 1100, 603922
1000000, 8, 5, 1, 1100, 601081
1000000, 8, 5, 1, 1100, 604051
1000000, 8, 5, 1, 1100, 602895
1000000, 8, 5, 1, 1100, 600999
1000000, 8, 5, 1, 1100, 603850
1000000, 8, 5, 1, 1100, 603820
