NumNodes,GroupSize,AvgDeg,NumSeed,InfRate,NumInfected
1000000, 0, 6, 3, 0, 3
1000000, 0, 6, 3, 0, 3
1000000, 0, 6, 3, 0, 3
1000000, 0, 6, 3, 0, 3
1000000, 0, 6, 3, 0, 3
1000000, 0, 6, 3, 0, 3
1000000, 0, 6, 3, 0, 3
1000000, 0, 6, 3, 0, 3
1000000, 0, 6, 3, 0, 3
1000000, 0, 6, 3, 0, 3
1000000, 0, 6, 3, 0, 3
1000000, 0, 6, 3, 0, 3
1000000, 0, 6, 3, 0, 3
1000000, 0, 6, 3, 0, 3
1000000, 0, 6, 3, 0, 3
1000000, 0, 6, 3, 0, 3
1000000, 0, 6, 3, 0, 3
1000000, 0, 6, 3, 0, 3
1000000, 0, 6, 3, 0, 3
1000000, 0, 6, 3, 0, 3
1000000, 0, 6, 3, 0, 3
1000000, 0, 6, 3, 0, 3
1000000, 0, 6, 3, 0, 3
1000000, 0, 6, 3, 0, 3
1000000, 0, 6, 3, 0, 3
1000000, 0, 6, 3, 0, 3
1000000, 0, 6, 3, 0, 3
1000000, 0, 6, 3, 0, 3
1000000, 0, 6, 3, 0, 3
1000000, 0, 6, 3, 0, 3
1000000, 0, 6, 3, 100, 3
1000000, 0, 6, 3, 100, 4
1000000, 0, 6, 3, 100, 3
1000000, 0, 6, 3, 100, 3
1000000, 0, 6, 3, 100, 5
1000000, 0, 6, 3, 100, 3
1000000, 0, 6, 3, 100, 5
1000000, 0, 6, 3, 100, 4
1000000, 0, 6, 3, 100, 3
1000000, 0, 6, 3, 100, 3
1000000, 0, 6, 3, 100, 4
1000000, 0, 6, 3, 100, 3
1000000, 0, 6, 3, 100, 3
1000000, 0, 6, 3, 100, 4
1000000, 0, 6, 3, 100, 3
1000000, 0, 6, 3, 100, 7
1000000, 0, 6, 3, 100, 4
1000000, 0, 6, 3, 100, 6
1000000, 0, 6, 3, 100, 5
1000000, 0, 6, 3, 100, 3
1000000, 0, 6, 3, 100, 5
1000000, 0, 6, 3, 100, 3
1000000, 0, 6, 3, 100, 6
1000000, 0, 6, 3, 100, 4
1000000, 0, 6, 3, 100, 4
1000000, 0, 6, 3, 100, 5
1000000, 0, 6, 3, 100, 3
1000000, 0, 6, 3, 100, 3
1000000, 0, 6, 3, 100, 8
1000000, 0, 6, 3, 100, 3
1000000, 0, 6, 3, 200, 5
1000000, 0, 6, 3, 200, 3
1000000, 0, 6, 3, 200, 5
1000000, 0, 6, 3, 200, 3
1000000, 0, 6, 3, 200, 5
1000000, 0, 6, 3, 200, 6
1000000, 0, 6, 3, 200, 4
1000000, 0, 6, 3, 200, 3
1000000, 0, 6, 3, 200, 6
