NumNodes,GroupSize,AvgDeg,InfRate,NumInfected
1000000, 10, 5, 0, 1
1000000, 10, 5, 0, 1
1000000, 10, 5, 0, 1
1000000, 10, 5, 0, 1
1000000, 10, 5, 0, 1
1000000, 10, 5, 0, 1
1000000, 10, 5, 0, 1
1000000, 10, 5, 0, 1
1000000, 10, 5, 0, 1
1000000, 10, 5, 0, 1
1000000, 10, 5, 100, 2
1000000, 10, 5, 100, 2
1000000, 10, 5, 100, 2
1000000, 10, 5, 100, 2
1000000, 10, 5, 100, 2
1000000, 10, 5, 100, 3
1000000, 10, 5, 100, 2
1000000, 10, 5, 100, 2
1000000, 10, 5, 100, 3
1000000, 10, 5, 100, 2
1000000, 10, 5, 200, 3
1000000, 10, 5, 200, 3
1000000, 10, 5, 200, 3
1000000, 10, 5, 200, 3
1000000, 10, 5, 200, 3
1000000, 10, 5, 200, 3
1000000, 10, 5, 200, 3
1000000, 10, 5, 200, 3
1000000, 10, 5, 200, 3
1000000, 10, 5, 200, 3
1000000, 10, 5, 300, 3
1000000, 10, 5, 300, 3
1000000, 10, 5, 300, 3
1000000, 10, 5, 300, 3
1000000, 10, 5, 300, 3
1000000, 10, 5, 300, 3
1000000, 10, 5, 300, 3
1000000, 10, 5, 300, 3
1000000, 10, 5, 300, 4
1000000, 10, 5, 300, 3
1000000, 10, 5, 400, 4
1000000, 10, 5, 400, 4
1000000, 10, 5, 400, 3
1000000, 10, 5, 400, 4
1000000, 10, 5, 400, 4
1000000, 10, 5, 400, 5
1000000, 10, 5, 400, 4
1000000, 10, 5, 400, 4
1000000, 10, 5, 400, 4
1000000, 10, 5, 400, 4
1000000, 10, 5, 500, 5
1000000, 10, 5, 500, 5
1000000, 10, 5, 500, 4
1000000, 10, 5, 500, 4
1000000, 10, 5, 500, 4
1000000, 10, 5, 500, 4
1000000, 10, 5, 500, 4
1000000, 10, 5, 500, 5
1000000, 10, 5, 500, 4
1000000, 10, 5, 500, 4
1000000, 10, 5, 600, 4
1000000, 10, 5, 600, 5
1000000, 10, 5, 600, 5
1000000, 10, 5, 600, 5
1000000, 10, 5, 600, 6
1000000, 10, 5, 600, 5
1000000, 10, 5, 600, 6
1000000, 10, 5, 600, 6
1000000, 10, 5, 600, 5
1000000, 10, 5, 600, 5
1000000, 10, 5, 700, 5
1000000, 10, 5, 700, 7
1000000, 10, 5, 700, 5
1000000, 10, 5, 700, 6
1000000, 10, 5, 700, 6
1000000, 10, 5, 700, 6
1000000, 10, 5, 700, 6
1000000, 10, 5, 700, 6
1000000, 10, 5, 700, 5
1000000, 10, 5, 700, 6
1000000, 10, 5, 800, 6
1000000, 10, 5, 800, 6
1000000, 10, 5, 800, 6
1000000, 10, 5, 800, 7
1000000, 10, 5, 800, 6
1000000, 10, 5, 800, 6
1000000, 10, 5, 800, 7
1000000, 10, 5, 800, 5
1000000, 10, 5, 800, 5
1000000, 10, 5, 800, 7
1000000, 10, 5, 900, 6
1000000, 10, 5, 900, 7
1000000, 10, 5, 900, 7
1000000, 10, 5, 900, 6
1000000, 10, 5, 900, 7
1000000, 10, 5, 900, 6
1000000, 10, 5, 900, 8
1000000, 10, 5, 900, 7
1000000, 10, 5, 900, 6
1000000, 10, 5, 900, 6
1000000, 10, 5, 1000, 7
1000000, 10, 5, 1000, 9
1000000, 10, 5, 1000, 8
1000000, 10, 5, 1000, 7
1000000, 10, 5, 1000, 8
1000000, 10, 5, 1000, 7
1000000, 10, 5, 1000, 9
1000000, 10, 5, 1000, 8
1000000, 10, 5, 1000, 9
1000000, 10, 5, 1000, 7
1000000, 10, 5, 1100, 7
1000000, 10, 5, 1100, 8
1000000, 10, 5, 1100, 8
1000000, 10, 5, 1100, 8
1000000, 10, 5, 1100, 7
1000000, 10, 5, 1100, 7
1000000, 10, 5, 1100, 8
1000000, 10, 5, 1100, 7
1000000, 10, 5, 1100, 7
1000000, 10, 5, 1100, 11
1000000, 10, 5, 1200, 8
1000000, 10, 5, 1200, 11
1000000, 10, 5, 1200, 10
1000000, 10, 5, 1200, 10
1000000, 10, 5, 1200, 9
1000000, 10, 5, 1200, 9
1000000, 10, 5, 1200, 10
1000000, 10, 5, 1200, 10
1000000, 10, 5, 1200, 8
1000000, 10, 5, 1200, 12
1000000, 10, 5, 1300, 12
1000000, 10, 5, 1300, 9
1000000, 10, 5, 1300, 10
1000000, 10, 5, 1300, 12
1000000, 10, 5, 1300, 12
1000000, 10, 5, 1300, 12
1000000, 10, 5, 1300, 10
1000000, 10, 5, 1300, 11
1000000, 10, 5, 1300, 12
1000000, 10, 5, 1300, 9
1000000, 10, 5, 1400, 12
1000000, 10, 5, 1400, 12
1000000, 10, 5, 1400, 14
1000000, 10, 5, 1400, 11
1000000, 10, 5, 1400, 12
1000000, 10, 5, 1400, 11
1000000, 10, 5, 1400, 10
1000000, 10, 5, 1400, 12
1000000, 10, 5, 1400, 13
1000000, 10, 5, 1400, 12
1000000, 10, 5, 1500, 13
1000000, 10, 5, 1500, 14
1000000, 10, 5, 1500, 14
1000000, 10, 5, 1500, 13
1000000, 10, 5, 1500, 16
1000000, 10, 5, 1500, 13
1000000, 10, 5, 1500, 12
1000000, 10, 5, 1500, 14
1000000, 10, 5, 1500, 13
1000000, 10, 5, 1500, 21
1000000, 10, 5, 1600, 15
1000000, 10, 5, 1600, 17
1000000, 10, 5, 1600, 19
1000000, 10, 5, 1600, 15
1000000, 10, 5, 1600, 17
1000000, 10, 5, 1600, 13
1000000, 10, 5, 1600, 14
1000000, 10, 5, 1600, 15
1000000, 10, 5, 1600, 14
1000000, 10, 5, 1600, 17
1000000, 10, 5, 1700, 14
1000000, 10, 5, 1700, 17
1000000, 10, 5, 1700, 18
1000000, 10, 5, 1700, 16
1000000, 10, 5, 1700, 14
1000000, 10, 5, 1700, 18
1000000, 10, 5, 1700, 17
1000000, 10, 5, 1700, 16
1000000, 10, 5, 1700, 16
1000000, 10, 5, 1700, 16
1000000, 10, 5, 1800, 19
1000000, 10, 5, 1800, 28
1000000, 10, 5, 1800, 19
1000000, 10, 5, 1800, 20
1000000, 10, 5, 1800, 19
1000000, 10, 5, 1800, 19
1000000, 10, 5, 1800, 21
1000000, 10, 5, 1800, 19
1000000, 10, 5, 1800, 20
1000000, 10, 5, 1800, 19
1000000, 10, 5, 1900, 24
1000000, 10, 5, 1900, 22
1000000, 10, 5, 1900, 23
1000000, 10, 5, 1900, 22
1000000, 10, 5, 1900, 22
1000000, 10, 5, 1900, 30
1000000, 10, 5, 1900, 24
1000000, 10, 5, 1900, 21
1000000, 10, 5, 1900, 22
1000000, 10, 5, 1900, 19
1000000, 10, 5, 2000, 34
1000000, 10, 5, 2000, 32
1000000, 10, 5, 2000, 30
1000000, 10, 5, 2000, 29
1000000, 10, 5, 2000, 28
1000000, 10, 5, 2000, 29
1000000, 10, 5, 2000, 25
1000000, 10, 5, 2000, 28
1000000, 10, 5, 2000, 25
1000000, 10, 5, 2000, 29
1000000, 10, 5, 2100, 40
1000000, 10, 5, 2100, 42
1000000, 10, 5, 2100, 34
1000000, 10, 5, 2100, 43
1000000, 10, 5, 2100, 38
1000000, 10, 5, 2100, 33
1000000, 10, 5, 2100, 36
1000000, 10, 5, 2100, 31
1000000, 10, 5, 2100, 33
1000000, 10, 5, 2100, 34
1000000, 10, 5, 2200, 49
1000000, 10, 5, 2200, 46
1000000, 10, 5, 2200, 36
1000000, 10, 5, 2200, 51
1000000, 10, 5, 2200, 42
1000000, 10, 5, 2200, 34
1000000, 10, 5, 2200, 36
1000000, 10, 5, 2200, 34
1000000, 10, 5, 2200, 36
1000000, 10, 5, 2200, 50
1000000, 10, 5, 2300, 52
1000000, 10, 5, 2300, 51
1000000, 10, 5, 2300, 48
1000000, 10, 5, 2300, 47
1000000, 10, 5, 2300, 46
1000000, 10, 5, 2300, 73
1000000, 10, 5, 2300, 45
1000000, 10, 5, 2300, 56
1000000, 10, 5, 2300, 48
1000000, 10, 5, 2300, 56
1000000, 10, 5, 2400, 65
1000000, 10, 5, 2400, 52
1000000, 10, 5, 2400, 56
1000000, 10, 5, 2400, 55
1000000, 10, 5, 2400, 65
1000000, 10, 5, 2400, 65
1000000, 10, 5, 2400, 80
1000000, 10, 5, 2400, 79
1000000, 10, 5, 2400, 70
1000000, 10, 5, 2400, 59
1000000, 10, 5, 2500, 82
1000000, 10, 5, 2500, 105
1000000, 10, 5, 2500, 87
1000000, 10, 5, 2500, 91
1000000, 10, 5, 2500, 78
1000000, 10, 5, 2500, 81
1000000, 10, 5, 2500, 85
1000000, 10, 5, 2500, 61
1000000, 10, 5, 2500, 79
