NumNodes,GroupSize,AvgDeg,InfRate,NumInfected
1000000, 50, 26, 0, 1
1000000, 50, 26, 0, 1
1000000, 50, 26, 0, 1
1000000, 50, 26, 0, 1
1000000, 50, 26, 0, 1
1000000, 50, 26, 0, 1
1000000, 50, 26, 0, 1
1000000, 50, 26, 0, 1
1000000, 50, 26, 0, 1
1000000, 50, 26, 0, 1
1000000, 50, 26, 100, 13
1000000, 50, 26, 100, 14
1000000, 50, 26, 100, 13
1000000, 50, 26, 100, 13
1000000, 50, 26, 100, 14
1000000, 50, 26, 100, 13
1000000, 50, 26, 100, 11
1000000, 50, 26, 100, 18
1000000, 50, 26, 100, 12
1000000, 50, 26, 100, 13
1000000, 50, 26, 200, 34
1000000, 50, 26, 200, 31
1000000, 50, 26, 200, 34
1000000, 50, 26, 200, 45
1000000, 50, 26, 200, 30
1000000, 50, 26, 200, 35
1000000, 50, 26, 200, 34
1000000, 50, 26, 200, 37
1000000, 50, 26, 200, 41
1000000, 50, 26, 200, 49
1000000, 50, 26, 300, 148
1000000, 50, 26, 300, 131
1000000, 50, 26, 300, 109
1000000, 50, 26, 300, 107
1000000, 50, 26, 300, 142
1000000, 50, 26, 300, 111
1000000, 50, 26, 300, 161
1000000, 50, 26, 300, 113
1000000, 50, 26, 300, 108
1000000, 50, 26, 300, 125
1000000, 50, 26, 400, 16316
1000000, 50, 26, 400, 7571
1000000, 50, 26, 400, 9503
1000000, 50, 26, 400, 9340
1000000, 50, 26, 400, 12785
1000000, 50, 26, 400, 18020
1000000, 50, 26, 400, 4585
1000000, 50, 26, 400, 5147
1000000, 50, 26, 400, 7580
1000000, 50, 26, 400, 15473
1000000, 50, 26, 500, 402838
1000000, 50, 26, 500, 398173
1000000, 50, 26, 500, 404754
1000000, 50, 26, 500, 401197
1000000, 50, 26, 500, 396691
1000000, 50, 26, 500, 398940
1000000, 50, 26, 500, 399410
1000000, 50, 26, 500, 401623
1000000, 50, 26, 500, 399323
1000000, 50, 26, 500, 399870
1000000, 50, 26, 600, 613458
1000000, 50, 26, 600, 613729
1000000, 50, 26, 600, 611975
1000000, 50, 26, 600, 614491
1000000, 50, 26, 600, 613459
1000000, 50, 26, 600, 615606
1000000, 50, 26, 600, 612222
1000000, 50, 26, 600, 612288
1000000, 50, 26, 600, 612423
1000000, 50, 26, 600, 613092
1000000, 50, 26, 700, 739409
1000000, 50, 26, 700, 740323
1000000, 50, 26, 700, 739383
1000000, 50, 26, 700, 738742
1000000, 50, 26, 700, 740038
1000000, 50, 26, 700, 737986
1000000, 50, 26, 700, 738605
1000000, 50, 26, 700, 739758
1000000, 50, 26, 700, 740352
1000000, 50, 26, 700, 740679
1000000, 50, 26, 800, 820058
1000000, 50, 26, 800, 818731
1000000, 50, 26, 800, 820368
1000000, 50, 26, 800, 820115
1000000, 50, 26, 800, 817351
1000000, 50, 26, 800, 820995
1000000, 50, 26, 800, 819604
1000000, 50, 26, 800, 820077
1000000, 50, 26, 800, 820207
1000000, 50, 26, 800, 819478
1000000, 50, 26, 900, 873110
1000000, 50, 26, 900, 873830
1000000, 50, 26, 900, 872250
1000000, 50, 26, 900, 872806
1000000, 50, 26, 900, 872272
1000000, 50, 26, 900, 873037
1000000, 50, 26, 900, 872909
1000000, 50, 26, 900, 872789
1000000, 50, 26, 900, 872738
1000000, 50, 26, 900, 871823
1000000, 50, 26, 1000, 908783
1000000, 50, 26, 1000, 909030
1000000, 50, 26, 1000, 908033
1000000, 50, 26, 1000, 908449
1000000, 50, 26, 1000, 909123
1000000, 50, 26, 1000, 909341
1000000, 50, 26, 1000, 908434
1000000, 50, 26, 1000, 909457
1000000, 50, 26, 1000, 908609
1000000, 50, 26, 1000, 908557
1000000, 50, 26, 1100, 934110
1000000, 50, 26, 1100, 934098
1000000, 50, 26, 1100, 934175
1000000, 50, 26, 1100, 933503
1000000, 50, 26, 1100, 933612
1000000, 50, 26, 1100, 934231
1000000, 50, 26, 1100, 933429
1000000, 50, 26, 1100, 934194
1000000, 50, 26, 1100, 933880
1000000, 50, 26, 1100, 933636
1000000, 50, 26, 1200, 951414
1000000, 50, 26, 1200, 951388
1000000, 50, 26, 1200, 951882
1000000, 50, 26, 1200, 951684
1000000, 50, 26, 1200, 951236
1000000, 50, 26, 1200, 951755
1000000, 50, 26, 1200, 951707
1000000, 50, 26, 1200, 951554
